ObjectName,FrameCount (frames recorded),FirstFrame (start frame),LastFrame (end frame),TotalPathLength (total movement distance),MaxStepDistance (largest single movement),StartX,StartY,StartZ,EndX,EndY,EndZ,VisibleFrames,MedianRenderVolume (typical on-screen volume),HierarchyLevel (depth in scene tree),ObjectType (Unity class/type),IsActive (true/false),HasRenderer,HasCollider,NetDisplacement (start to end distance),VisibilityRatio (fraction visible),ImportanceScore (movement × visibility × size)
zoneSLIMULATIONS/cellSlimulationQuarry_OverUnder/Sector/Mountains/mtnBluffQuar01/mountaintop,30,8,12,1687.6748096362812,146.39695181252924,913.65,30.68,1220.25,904.47,26.99,1212.47,30,42393.799552878,5.0,Mesh,True,True,True,12.586377556707834,1.0,36325.21335033773
zoneVALLEY/cellValley_RaceTrack2/Sector/Rocks/valley_ore_07 (1),135,8,12,14017.868464909132,206.4047798429096,-245.735,23.554,-932.937,-183.481,11.564,-940.91,135,7.764072560000001,4.0,Mesh,True,True,True,63.89749091318063,1.0,36178.43120161446
zoneOGDEN/cellWilds_OgdensOutpost/Sector/Grass/grassWildsColony01/grassThinColony01_LOD0,225,8,12,8602.779376938744,89.22396313771321,941.687,1.239,508.388,956.33,-1.2,506.74,225,54.701707158,5.0,Mesh,True,True,False,14.935932311041073,1.0,35253.08846416997
zoneVALLEY/cellValley_RaceTrack2/Sector/Solid Filler/valley_ramp02,20,8,12,3037.9374855161723,206.53308839021423,-146.87,6.75,-852.77,-242.346,16.298,-851.804,20,3555.635892051,4.0,Mesh,True,True,True,95.95709476635898,1.0,35190.865120085735
zoneDESERT/cellDesert_SilentSentinels/Sector/Cliffs/cliffDesert15,10,8,12,1383.1568422051782,153.68409357835313,39.043,1022.645,397.577,-82.09,1024.598,492.138,10,79649.454581457,4.0,Mesh,True,True,True,153.68409357835313,1.0,34854.5719238544
zoneVALLEY/cellValley_RaceTrack2/Sector/Mountains/mtnBluffQuar01 (3)/mountaintop,10,8,12,818.9961458645575,90.99957176272862,-275.944,36.385,-1071.53,-291.4,39.3,-981.9,10,639579.185052536,5.0,Mesh,True,True,True,90.99957176272862,1.0,34741.364129775066
zoneDESERT/cellDesert_ScorchedPlainsNorthEast/Sector/Cliffs/cliffDesert03,15,8,12,1676.4477771387205,145.4835281019814,183.16,1022.149,644.689,65.069,1024.866,608.66,15,36000.797819514,4.0,Mesh,True,True,True,123.49475782801471,1.0,34638.759904181126
zoneREEF/cellReef_RingIsland/Sector/Main Nav/cliffBase02,15,8,12,2026.9946354656754,205.37452568417535,-512.9,-2.08,-142.2,-516.39,-1.94,-171.17,15,16686.033834114,4.0,Mesh,True,True,True,29.179797806016406,1.0,34557.20783861026
zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01/grassThinColony01_LOD3,75,8,12,8264.323389316889,213.77077154980753,-213.301,19.151,-857.386,-170.393,12.952,-998.83,75,58.028173280000004,5.0,Mesh,True,True,False,147.93893740662062,1.0,34360.81039465008
zoneVALLEY/cellValley_RaceTrack2/Sector/Mountains/mtnBluffQuar03 (1)/mountaintop,10,8,12,969.3625091264878,107.70694545849864,-92.78,43.57,-952.87,-199.18,32.51,-965.42,10,309605.224064698,5.0,Mesh,True,True,True,107.70694545849864,1.0,34298.87684177693
zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree01/LOD2,30,8,12,2957.220117296199,160.7382095987137,-249.98,25.47,-1017.18,-185.58,26.802,-1058.171,30,3527.5672781129997,5.0,Mesh,True,True,False,76.3504833318035,1.0,34188.06426085794
zoneVALLEY/cellValley_RaceTrack2/Sector/Rocks/valley_ore_05 (2),80,8,12,10435.669158502,209.25602382249343,-221.24,17.54,-862.04,-232.921,19.7,-980.825,80,21.447141690000002,4.0,Mesh,True,True,True,119.3775003340245,1.0,34072.329208733485
zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree02/LOD1,25,8,12,2722.7874717784375,191.4095411127669,259.92,20.22,-820.28,219.692,12.642,-1007.261,25,4508.747543223,5.0,Mesh,True,True,False,191.4095411127669,1.0,33469.02495589187
zoneSLIMULATIONS/cellSlimulationReef_TunnelQuarry/Sector/Mountains/mtnBluffQuar01/mountaintop,25,8,12,1137.826631744995,100.71773279815228,985.37,43.21,1026.59,1029.27,30.42,1116.33,25,146032.764831485,5.0,Mesh,True,True,True,100.71773279815228,1.0,33364.196785445274
zoneSLIMULATIONS/cellSlimulationMoss_Coast/Sector/Mountains/mtnBluffMoss02/mountaintop,20,8,12,1024.2248793852605,69.59280072679921,644.19,23.61,1255.96,662.876,17.5,1240.491,20,219871.22138598148,5.0,Mesh,True,True,True,25.015768167297974,1.0,33268.18984645427
zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,110,8,12,4747.854518089111,77.39099086457033,256.51,1.934,-891.67,256.47,1.934,-872.71,110,470.328208312,5.0,Mesh,True,True,False,18.9600421940458,1.0,33183.295933774
zoneVALLEY/cellValley_RaceTrack1/Sector/Rocks/valley_ore_06/LOD1,100,8,12,9657.662970812451,165.46325081116944,-660.64,4.782,-912.095,-717.254,10.24,-775.07,100,26.306658996,5.0,Mesh,True,True,False,148.36032281240156,1.0,33115.433629445775
zoneRANCH/cellRanch_PassageLab/Sector/Mountains/mtnBluffReef01 (1)/mountaintop,10,8,12,779.15676177904,86.57297353100445,107.42,24.879,-196.76,191.921,41.42,-187.768,10,637031.79001,5.0,Mesh,True,True,True,86.57297353100445,1.0,33018.43994490381
zoneVALLEY/cellValley_RaceTrack1/Sector/Rocks/valley_ore_07/LOD1,125,8,12,12906.283898435719,197.70497641688235,-720.931,12.81,-994.811,-738.09,5.251,-976.795,125,7.458945119999999,5.0,Mesh,True,True,False,26.002807886841804,1.0,33015.77718280028
zoneVALLEY/cellValley_RaceTrack2/Sector/Rocks/valley_ore_07 (2),110,8,12,12434.225483413456,215.52241332167745,-107.832,10.899,-860.341,-232.525,18.209,-980.835,110,8.656373666,4.0,Mesh,True,True,True,173.55282880149204,1.0,32878.6149012561
zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/LoDMesh,110,8,12,4950.785189455342,81.3380763480426,303.56,-0.958,-838.35,256.47,1.934,-846.42,110,377.695350708,5.0,Mesh,True,True,False,47.86393907734712,1.0,32759.54305753796
zoneVALLEY/cellValley_RaceTrack1/Sector/Cliffs/cliffBase01,20,8,12,1990.3102286100407,203.4541330718057,-750.49,0.941,-966.23,-731.74,14.381,-764.088,20,14480.037649529999,4.0,Mesh,True,True,True,203.4541330718057,1.0,32750.049041519494
zoneVALLEY/cellValley_RaceTrack1/Sector/Flora/valley_tree03,35,8,12,3995.4924032028844,163.83444041775832,-628.789,37.115,-880.589,-702.22,7.89,-793.64,35,861.6786847199999,4.0,Mesh,True,True,True,117.50038717808557,1.0,32480.584445233264
zoneVALLEY/cellValley_RaceTrack2/Sector/Rocks/valley_ore_06 (1)/LOD1,75,8,12,8275.708234337928,231.06786723601365,-146.63,25.86,-920.9,-199.73,24.44,-926.7,75,45.81973704,5.0,Mesh,True,True,False,53.43469285024477,1.0,32471.59880489235
zoneVALLEY/cellValley_RaceTrack1/Sector/Flora/valley_tree04,40,8,12,3446.0542361872663,126.25789987561173,-611.94,17.84,-838.8,-652.39,7.23,-805.489,40,1528.864153983,4.0,Mesh,True,True,True,53.46398152962412,1.0,32327.832306867764
zoneSLIMULATIONS/cellSlimulationMoss_HoneyPerch/Sector/Slimes/GlitchTarrNode 3/Portal/FX Drips/FX Energy,20,8,12,1098.6157884519798,96.640444431925,637.1,9.54,1013.88,716.27,16.75,1068.83,20,145813.967976104,7.0,Empty,True,True,False,96.640444431925,1.0,32202.354143874163
zoneVALLEY/cellValley_RaceTrack1/Sector/Rocks/valley_ore_06,100,8,12,9061.310608656422,169.7851143534085,-717.254,10.24,-775.07,-717.37,3.42,-791.75,100,30.36546027,4.0,Mesh,True,True,True,18.020772902403447,1.0,32165.861893620255
zoneVALLEY/cellValley_RaceTrack1/Sector/Rocks/valley_ore_07,125,8,12,12367.547532689945,197.70497641688235,-708.36,20.4,-790.142,-726.689,3.824,-829.309,125,7.815680018,4.0,Mesh,True,True,True,46.31166058348579,1.0,31966.03729370024
zoneQUARRY/cellQuarry_CrystalVolcano/Sector/Mountains/mtnBluffQuar02 (2)/mountaintop,10,8,12,839.8152654006715,93.31280726674127,534.5,10.8,135.4,457.7,50.6,170.4,10,412407.403703847,5.0,Mesh,True,True,True,93.31280726674127,1.0,31923.235389110996
zoneDESERT/cellDesert_ScorchedPlainsNorthEast/Sector/Cliffs/cliffDesert04,15,8,12,1632.3980031767571,159.57612459888853,18.158,1025.175,543.903,63.914,1054.332,625.154,15,28821.509412119995,4.0,Mesh,True,True,True,97.70090678187181,1.0,31904.376470986936
zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree02,25,8,12,2602.5138336288414,191.4095411127669,234.57,5.622,-862.52,239.06,7.198,-915.785,25,4451.1864372360005,4.0,Mesh,True,True,True,53.477136245315144,1.0,31888.026429498474
zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree02/LOD2,25,8,12,2639.1746131524515,145.6728950937682,282.566,29.5,-938.694,259.92,20.22,-820.28,25,4159.330133244,5.0,Mesh,True,True,False,120.91664530576423,1.0,31793.719081389012
zoneSLIMULATIONS/cellSlimulationMoss_NorthPass/Sector/Slimes/GlitchTarrNode 4/Portal/FX TarrSpawnerSpawn/FX Energy,20,8,12,1150.271922249359,93.55252048448503,888.753,9.57,1239.006,862.27,12.82,1233.76,20,112770.9680425375,7.0,Empty,True,True,False,27.19250457387116,1.0,31618.55860689444
zoneVALLEY/cellValley_RaceTrack1/Sector/Flora/valley_tree02 (1)/LOD1,15,8,12,2250.3072945292133,183.40822217665163,-615.46,21.491,-939.419,-744.173,29.94,-885.498,15,7570.326582,5.0,Mesh,True,True,False,139.80663865138874,1.0,31486.622831494133
zoneVALLEY/cellValley_RaceTrack1/Sector/Flora/valley_tree03/LOD2,35,8,12,3995.4924032028844,163.83444041775832,-628.789,37.115,-880.589,-702.22,7.89,-793.64,35,755.37824713,5.0,Mesh,True,True,False,117.50038717808557,1.0,31430.14075260219
zoneDESERT/cellDesert_ScorchedPlainsNorthWest/Sector/Cliffs/cliffDesert17,10,8,12,1046.6231764928577,116.29146405476197,-72.412,1020.364,574.018,-66.328,1019.648,690.148,10,160170.530916316,4.0,Mesh,True,True,True,116.29146405476197,1.0,31407.107299598
zoneVALLEY/cellValley_RaceTrack1/Sector/Flora/valley_tree02 (1),15,8,12,2250.3072945292133,183.40822217665163,-615.46,21.491,-939.419,-744.173,29.94,-885.498,15,7467.549969977999,4.0,Mesh,True,True,True,139.80663865138874,1.0,31379.221139664307
zoneVALLEY/cellValley_RaceTrack1/Sector/Solid Filler/valley_ramp01,25,8,12,3768.813969495061,212.26649293046694,-673.58,-0.29,-838.58,-658.661,-0.279,-834.996,25,939.8309255039998,4.0,Mesh,True,True,True,15.343459127589297,1.0,31309.33591593217
zoneVALLEY/cellValley_RaceTrack2/Sector/Solid Filler/valley_ramp01,25,8,12,3323.080096329301,169.46405956721318,-263.33,7.91,-978.882,-231.64,16.298,-832.42,25,1496.9468502319999,4.0,Mesh,True,True,True,150.08574911696311,1.0,31010.31439456302
zoneVALLEY/cellValley_RaceTrack2/Sector/Rocks/valley_ore_07 (2)/LOD1,110,8,12,11831.682735139073,215.52241332167745,-165.534,12.904,-1035.185,-222.901,8.773,-1022.079,110,8.264508549999999,5.0,Mesh,True,True,False,58.989872741005314,1.0,30963.024133293722
zoneVALLEY/cellValley_RaceTrack1/Sector/Flora/valley_tree02 (1)/LOD2,15,8,12,2250.3072945292133,183.40822217665163,-615.46,21.491,-939.419,-744.173,29.94,-885.498,15,7041.325801536001,5.0,Mesh,True,True,False,139.80663865138874,1.0,30921.611210767493
zoneQUARRY/cellQuarry_NorthernTrail/Sector/Mountains/mtnBluffQuar01 (3)/mountaintop,10,8,12,735.5847062031677,81.73163402257418,95.32,34.11,332.7,106.8,35.97,413.6,10,612822.098112529,5.0,Mesh,True,True,True,81.73163402257418,1.0,30871.499996512634
zoneDESERT/cellDesert_SilentSentinels/Sector/Cliffs/cliffDesert21 (1),10,8,12,1166.6395842135655,129.62662046817394,-7.314,1024.832,493.658,17.885,986.059,372.56,10,95572.256410179,4.0,Mesh,True,True,True,129.62662046817394,1.0,30768.906564734913
zoneVALLEY/cellValley_RaceTrack2/Sector/Cliffs/valley_rockLip02,20,8,12,2007.9795158492298,147.56488447798137,-194.28,29.463,-930.215,-268.15,20.141,-835.228,20,10546.307740191998,4.0,Mesh,True,True,True,120.69054127395408,1.0,30523.613206795533
zoneDESERT/cellDesert_ScorchedPlainsNorthEast/Sector/Cliffs/glassShard03,10,8,12,1568.3244705589468,174.25827450654964,74.195,1030.937,569.59,195.09,1091.79,679.35,10,24758.8589510055,4.0,Mesh,True,True,True,174.25827450654964,1.0,29509.660930926908
zoneVALLEY/cellValley_RaceTrack1/Sector/Constructs/objValleyAmmoStationType4/FX ACTIVE/FX Init/Wave,25,8,12,2802.7301082054614,136.46586107155153,-656.43,16.481,-891.549,-745.451,17.64,-827.552,25,2362.238592,7.0,Empty,True,True,False,109.64350291284937,1.0,29312.26852587676
zoneVALLEY/cellValley_RaceTrack1/Sector/Mountains/mtnBluffQuar02/mountaintop,10,8,12,1426.62161411567,158.51351267951887,-683.08,32.72,-971.71,-703.05,30.241,-814.479,10,33098.8371590415,5.0,Mesh,True,True,True,158.51351267951887,1.0,28864.000467183927
zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony02/grassThinColony02_LOD2,60,8,12,5422.168146922929,196.57476754151327,-175.954,20.475,-980.485,-198.16,17.676,-828.51,60,151.54629584499997,5.0,Mesh,True,True,False,153.6142619094985,1.0,28583.4506859317
zoneMOSS/cellMoss_Archipelago/Sector/Solid Filler/rockCrag04 (1),20,8,12,2405.8825438647223,177.05168680359984,-514.7,0.17,813.5,-341.81,-2.62,851.56,20,3851.454156936,4.0,Mesh,True,True,True,177.05168680359984,1.0,28431.51813671796
zoneVALLEY/cellValley_RaceTrack2/Sector/Constructs/objValleyAmmoStationType4/FX ACTIVE/FX Init/Wave,30,8,12,2997.4075107340586,162.06538689368557,-229.37,29.55,-852.24,-182.461,17.881,-936.689,30,1587.2903136,7.0,Empty,True,True,False,97.30495076305209,1.0,28383.73360358475
zoneVALLEY/cellValley_RaceTrack1/Sector/Rocks/valley_ore_07 (1),105,8,12,10376.243881557422,187.00671655317623,-739.343,4.68,-861.972,-708.57,-0.309,-954.81,105,9.9354726,4.0,Mesh,True,True,True,97.93243535213442,1.0,28303.5440226492
zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01/grassThinColony01_LOD2,75,8,12,6795.816400862203,201.957722043501,-209.412,17.207,-827.39,-139.437,11.67,-991.859,75,58.028173280000004,5.0,Mesh,True,True,False,178.82172953810735,1.0,28255.157479526082
zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01/grassThinColony01_LOD1,75,8,12,6732.343476132935,200.55872846126644,-183.57,18.807,-823.448,-185.11,15.312,-935.557,75,59.915943612,5.0,Mesh,True,True,False,112.17403668407412,1.0,28212.415291584253
zoneMOSS/cellMoss_Coast/Sector/Mountains/mtnBluffMoss02/mountaintop,20,8,12,865.9844197851553,69.04801727783355,-469.724,20.18,570.217,-471.31,23.61,542.86,20,219871.22138598148,5.0,Mesh,True,True,True,27.616765650597074,1.0,28128.32871114759
zoneVALLEY/cellValley_RaceTrack1/Sector/Rocks/valley_ore_07 (1)/LOD1,105,8,12,10391.074033442748,187.00671655317623,-775.624,3.793,-817.684,-747.78,0.98,-881.99,105,9.480712529999998,5.0,Mesh,True,True,False,70.131754156017,1.0,28044.609708311888
zoneVALLEY/cellValley_RaceTrack2/Sector/Rocks/valley_ore_05 (2)/LOD1,80,8,12,8942.284410549468,222.5929835462025,-168.713,12.171,-847.1,-241.39,10.65,-1036.07,80,17.8343957225,5.0,Mesh,True,True,False,202.4695549212275,1.0,27943.297874997676
zoneMOSS/cellMoss_Entrance/Sector/Mountains/mtnBluffMoss02/mountaintop,10,8,12,914.7316908252388,101.63685453613765,-168.04,28.53,378.45,-181.7,32.14,479.1,10,169724.6560707135,5.0,Mesh,True,True,True,101.63685453613765,1.0,27849.785754107153
zoneSLIMULATIONS/cellSlimulationMoss_Entrance/Sector/Mountains/mtnBluffMoss02/mountaintop,10,8,12,914.7316908252376,101.6368545361375,739.8,31.74,1126.6,753.46,28.13,1025.95,10,169724.6560707135,5.0,Mesh,True,True,True,101.6368545361375,1.0,27849.785754107113
zoneDESERT/cellDesert_SilentSentinels/Sector/Cliffs/cliffDesert21,10,8,12,1127.9407853832577,125.32675393147306,-8.916,1013.368,363.028,-99.395,1018.095,449.619,10,72446.840344555,4.0,Mesh,True,True,True,125.32675393147306,1.0,27757.728312792384
zoneDESERT/cellDesert_SnakingPassage/Sector/Mountains/mtnBluffReef01/mountaintop,10,8,12,1005.5385361586095,111.72650401762328,141.47,1038.17,345.79,36.59,1075.79,337.56,10,113138.20385627201,5.0,Mesh,True,True,True,111.72650401762328,1.0,27662.616614666847
zoneSLIMULATIONS/cellSlimulationMoss_Coast/Sector/Slimes/GlitchTarrNode 4/Portal/FX TarrSpawnerSpawn/FX Energy,10,8,12,1066.402521367987,118.48916904088745,618.55,8.51,1248.26,699.184,7.82,1335.078,10,89229.92901376,7.0,Empty,True,True,False,118.48916904088745,1.0,27646.571155447222
zoneVALLEY/cellValley_RaceTrack2/Sector/Rocks/valley_ore_06 (1),75,8,12,6793.708714735824,184.03217866721027,-199.73,24.44,-926.7,-183.778,17.202,-1009.768,75,52.65982300500001,4.0,Mesh,True,True,True,84.89492076679262,1.0,27581.030609356916
zoneSLIMULATIONS/cellSlimulationQuarry_MirrorIsland/Sector/Mountains/mtnBluffQuar01/mountaintop,10,8,12,703.2204928754577,78.1356103194953,1160.3,18.63,1240.0,1220.4,37.57,1193.8,10,463399.8544675736,5.0,Mesh,True,True,True,78.1356103194953,1.0,27521.49267143896
zoneQUARRY/cellQuarry_MirrorIsland/Sector/Mountains/mtnBluffQuar01/mountaintop,10,8,12,703.2204928754569,78.13561031949521,490.6,37.57,321.9,430.5,18.63,368.1,10,463399.8544675736,5.0,Mesh,True,True,True,78.13561031949521,1.0,27521.492671438922
zoneRUINSTransition/cellReef_RuinsGardenOfTranquility/Sector/Flora/treeRuin03/LOD1/Leaves,60,8,12,2786.1776020009524,94.22031683241147,-10.021,24.902,458.735,56.954,23.421,510.656,60,1841.1960552699998,6.0,Mesh,True,True,False,84.75632263731124,1.0,27380.036180205592
zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree01/LOD1,35,8,12,2650.389359796639,138.24166913054833,215.8,25.862,-956.53,254.65,19.34,-824.02,35,2234.602739375,5.0,Mesh,True,True,False,138.24166913054833,1.0,27336.920935550927
zoneWILDS/cellWilds_Doline/Sector/Mountains/mtnBluffMoss02/mountaintop,30,8,12,1105.1851874445424,47.81651074681222,-924.325,44.673,664.895,-964.215,44.23,646.735,30,73284.2627629775,5.0,Mesh,True,True,True,43.8314264997159,1.0,27275.987134260955
zoneVALLEY/cellValley_RaceTrack2/Sector/Constructs/objValleyAmmoStationType4/FX ACTIVE/FX Init/ExplosionWave,30,8,12,3267.2822917631624,162.06538689368557,-123.331,29.489,-891.334,-229.37,29.55,-852.24,30,926.6200376400001,7.0,Empty,True,True,False,113.01599036419579,1.0,27047.08390795919
zoneVALLEY/cellValley_RaceTrack2/Sector/Main Nav/valley_platform01,30,8,12,3129.1000776029573,202.80064832736602,-243.928,19.817,-1000.343,-144.86,18.69,-823.39,30,1093.7548341140002,4.0,Mesh,True,True,True,202.80064832736602,1.0,26998.51829474235
zoneRANCH/cellRanch_Home/Sector/Cliffs/cliffBase01B,15,8,12,1204.0690681212818,119.74044847084882,108.17,27.4,-78.91,133.58,24.99,-77.28,15,49868.93112012,4.0,Mesh,True,True,True,25.576025883627825,1.0,26989.96683488134
zoneSLIMULATIONS/cellSlimulationReef_Shortcut/Sector/Slimes/GlitchTarrNode 3/Portal/FX TarrSpawnerSpawn/FX Energy,15,8,12,541.0436695970636,54.7007842722569,844.87,25.97,1049.36,835.1,-6.74,1066.82,15,1217912.7027450881,7.0,Empty,True,True,False,38.34382088420507,1.0,26960.48547571611
zoneRUINSTransition/cellReef_RuinsGardenOfTranquility/Sector/Mountains/mtnBluffMoss01/mountaintop,10,8,12,851.124143413286,94.56934926814289,104.4,27.38,444.36,103.861,48.1,536.63,10,195278.71099758398,5.0,Mesh,True,True,True,94.56934926814289,1.0,26837.895039863186
zoneDESERT/cellDesert_SilentSentinels/Sector/Cliffs/cliffDesert18,10,8,12,1319.1795436183047,146.5755048464783,-86.214,1024.902,369.383,-77.358,1021.953,515.661,10,33286.412729441,4.0,Mesh,True,True,True,146.5755048464783,1.0,26727.920902320937
zoneMOSS/cellMoss_Archipelago/Sector/Solid Filler/rockCrag04,20,8,12,2428.429366277783,170.84387674423684,-505.0,-0.83,804.5,-407.08,-9.56,752.38,20,2845.970871648,4.0,Mesh,True,True,True,111.27009346630389,1.0,26608.015877114325
zoneDESERT/cellDesert_RuinsEntrance/Sector/Cliffs/cliffDesert04,10,8,12,1139.8236849469308,126.64707610521452,-95.973,1012.5,294.133,-30.154,1011.317,185.939,10,56650.1926272175,4.0,Mesh,True,True,True,126.64707610521452,1.0,26377.352336241434
zoneVALLEY/cellValley_RaceTrack2/Sector/Cliffs/valley_rockLip01,15,8,12,1756.0653973372598,175.82638324494994,-279.46,18.63,-852.24,-228.147,6.36,-1019.964,15,9926.916214989,4.0,Mesh,True,True,True,175.82638324494994,1.0,26293.383162323516
zoneVALLEY/cellValley_RaceTrack1/Sector/Mountains/mtnBluffQuar02 (2)/mountaintop,10,8,12,1173.3940862992272,130.37712069991414,-720.7,30.921,-982.579,-703.04,24.17,-853.58,10,49726.336922630995,5.0,Mesh,True,True,True,130.37712069991414,1.0,26283.54585999112
zoneRUINSTransition/cellReef_RuinsGardenOfTranquility/Sector/RuinsBarrier/Barrier/Barrier,10,8,12,1100.6294584918212,122.29216205464681,164.1,50.423,530.9,46.9,85.023,526.17,10,62918.099737028,5.0,Mesh,True,True,True,122.29216205464681,1.0,26147.370252449076
zoneQUARRY/cellQuarry_CrystalVolcano/Sector/Mountains/mtnBluffQuar02/mountaintop,10,8,12,987.6042015402729,109.73380017114144,433.94,42.9,145.69,452.06,35.44,253.66,10,96360.60571773301,5.0,Mesh,True,True,True,109.73380017114144,1.0,26100.582209659267
zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD0,55,8,12,6222.012151520629,212.87217966422955,-250.262,16.2,-843.44,-142.195,12.831,-994.82,55,58.59605609999999,5.0,Mesh,True,True,False,186.02615689735677,1.0,25931.43162936358
zoneVALLEY/cellValley_RaceTrack2/Sector/Constructs/objValleyAmmoStationType1/FX ACTIVE/FX Init/Flash Horizontal,10,8,12,1238.8620037776607,137.6513337530734,-164.23,14.679,-839.208,-153.41,9.301,-976.328,10,37820.799841446,7.0,Empty,True,True,False,137.6513337530734,1.0,25914.91210949527
zoneVALLEY/cellValley_RaceTrack1/Sector/Constructs/objValleyAmmoStationType4/FX ACTIVE/FX Init/ExplosionWave,25,8,12,2802.7301082054614,136.46586107155153,-745.451,17.64,-827.552,-656.43,16.481,-891.549,25,1419.12346752,7.0,Empty,True,True,False,109.64350291284937,1.0,25807.983004228874
zoneDESERT/cellDesert_ScorchedPlainsNorthEast/Sector/Cliffs/glassShard04,10,8,12,1381.9375989056093,153.54862210062325,184.52,1080.08,680.89,92.716,1027.962,569.387,10,23898.556093303003,4.0,Mesh,True,True,True,153.54862210062325,1.0,25773.7226444817
zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01/grassThinColony01_LOD0,75,8,12,6105.490035875382,200.5112932580108,-278.205,14.38,-832.366,-213.301,19.151,-857.386,75,59.915943612,5.0,Mesh,True,True,False,69.72296649598321,1.0,25585.536605700167
zoneMOSS/cellMoss_Forest/Sector/Mountains/mtnBluffMoss01 (1)/mountaintop,10,8,12,714.7891449931229,79.421016110347,-235.366,40.22,342.488,-312.2,25.31,329.0,10,324019.4095380856,5.0,Mesh,True,True,True,79.421016110347,1.0,25580.692622861236
zoneDESERT/cellDesert_ScorchedPlainsNorthEast/Sector/Cliffs/glassShard03 (1),10,8,12,1092.5330412472658,121.39256013858508,141.994,1042.164,708.635,183.83,1076.42,599.95,10,58993.850693496,4.0,Mesh,True,True,True,121.39256013858508,1.0,25540.498275269703
zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD1,55,8,12,6094.379378876816,175.02824081558953,-226.82,16.197,-835.468,-283.728,15.066,-836.608,55,58.59605609999999,5.0,Mesh,True,True,False,56.93065277159574,1.0,25399.497515948155
zoneDESERT/cellDesert_ScorchedPlainsNorthEast/Sector/Cliffs/glassShard05,10,8,12,922.7440903365349,102.52712114850388,141.555,1054.325,718.079,177.38,1062.81,622.39,10,111936.505231861,4.0,Mesh,True,True,True,102.52712114850388,1.0,25317.24459260694
zoneSEA/cellSea_Vault001/Sector/Solid Filler/ruinDoorFrame01,10,8,12,1114.913335889835,123.879259543315,846.653,5.939,106.123,963.533,-35.1,105.155,10,51909.55026137001,4.0,Mesh,True,True,True,123.879259543315,1.0,25243.30864909596
zoneVALLEY/cellValley_RaceTrack1/Sector/Mountains/mtnBluffQuar02 (5)/mountaintop,10,8,12,1054.5515340679187,117.17239267421319,-714.34,24.17,-872.05,-663.42,41.851,-976.088,10,64563.948318352486,5.0,Mesh,True,True,True,117.17239267421319,1.0,25214.959142820175
zoneVALLEY/cellValley_RaceTrack2/Sector/Main Nav/valley_mtnBase04,25,8,12,2219.990688479174,171.31033043281425,-142.45,9.12,-877.92,-112.0,8.927,-853.398,25,3251.4760364000003,4.0,Mesh,True,True,True,39.09690822814505,1.0,25147.564936746898
zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD2,55,8,12,6042.527487152302,192.24572383800896,-262.981,16.197,-857.781,-283.728,15.066,-836.608,55,56.57319916199999,5.0,Mesh,True,True,False,29.665014731161026,1.0,24966.920843152293
zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree01,35,8,12,2399.6493247781505,108.95844207770226,234.82,5.302,-875.69,254.65,19.34,-824.02,35,2289.1850456159996,4.0,Mesh,True,True,True,57.09713866736238,1.0,24900.42060058806
zoneSLIMULATIONS/cellSlimulationMoss_Coast/Sector/Slimes/GlitchTarrNode 4/Portal/FX Drips/FX Energy,10,8,12,1066.402521367987,118.48916904088745,699.184,7.82,1335.078,618.55,8.51,1248.26,10,58327.98716061449,7.0,Empty,True,True,False,118.48916904088745,1.0,24858.992946513834
zoneVALLEY/cellValley_RaceTrack1/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD1,60,8,12,5828.855238972324,149.07374672288887,-667.501,12.67,-915.473,-662.008,34.888,-838.275,60,64.337564249,5.0,Mesh,True,True,False,80.51921371324981,1.0,24857.94734484206
zoneVALLEY/cellValley_RaceTrack1/Sector/Rocks/valley_ore_05 (1),75,8,12,7167.202454548543,160.3621074225454,-663.361,14.271,-891.331,-775.07,9.321,-912.045,75,27.362052102000003,4.0,Mesh,True,True,True,113.72103137502761,1.0,24809.918863828938
