ObjectName,Scene,Parent,Level,Type,Layer,Active,Position,Rotation,Scale,InView,HasRenderer,HasCollider,Components
slimeRockHunter/Appearance/bone_root/bone_slime/bone_core/bone_jiggle_bot/bone_skin_bot,NoScene,slimeRockHunter/Appearance/bone_root/bone_slime/bone_core/bone_jiggle_bot,6,Empty,Actor,False,"[0.000,-1.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform
PurchaseUICost,NoScene,None,0,Empty,UI,False,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|VerticalLayoutGroup
DecorizerUIEntry,NoScene,None,0,Empty,UI,False,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|VerticalLayoutGroup|DecorizerUIEntry
AchievementUIEntry,NoScene,None,0,Empty,UI,False,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|Image|HorizontalLayoutGroup|PanelStyler
RefineryUIEntry,NoScene,None,0,Empty,UI,False,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|VerticalLayoutGroup
PurchaseUIButton,NoScene,None,0,Empty,UI,False,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|Image|RecenterScrollOnSelect|SRToggle|VerticalLayoutGroup|MeshToggleButtonStyler
slimeRad/Appearance/bone_root/bone_slime/bone_core/bone_jiggle_fro/bone_skin_fro,NoScene,slimeRad/Appearance/bone_root/bone_slime/bone_core/bone_jiggle_fro,6,Empty,Actor,False,"[0.000,0.000,-0.500]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform
gordoPink/Vibrating/bone_root/bone_slime/bone_core/bone_jiggle_fro,NoScene,gordoPink/Vibrating/bone_root/bone_slime/bone_core,5,Empty,ActorStatic,False,"[0.000,2.000,-2.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform
LoadGameUI/Panel/Scrollbar/Sliding Area,NoScene,LoadGameUI/Panel/Scrollbar,3,Empty,UI,False,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform
OptionsUI/MainPanel/ContentPanel/InputPanel/ResetDefaults/Text,NoScene,OptionsUI/MainPanel/ContentPanel/InputPanel/ResetDefaults,5,Empty,UI,False,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|XlateText|TextMeshProUGUI
slimePinkHoney/Appearance/bone_root/bone_slime/bone_core/bone_jiggle_fro/bone_skin_fro,NoScene,slimePinkHoney/Appearance/bone_root/bone_slime/bone_core/bone_jiggle_fro,6,Empty,Actor,False,"[0.000,0.000,-1.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform
patchSilo/Silo Upgrade 2/Replacement 2/Collider,NoScene,patchSilo/Silo Upgrade 2/Replacement 2,3,Empty,Default,False,"[0.000,4.300,0.000]","[0.000,0.000,0.000]","[4.190,14.923,4.190]",True,False,True,Transform|CapsuleCollider
slimeLucky/Appearance/bone_root/bone_slime/bone_core/bone_jiggle_bot,NoScene,slimeLucky/Appearance/bone_root/bone_slime/bone_core,5,Empty,Actor,False,"[0.000,-0.500,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform
slimeTabby/Appearance/bone_root/bone_slime/bone_core/bone_jiggle_bot,NoScene,slimeTabby/Appearance/bone_root/bone_slime/bone_core,5,Empty,Actor,False,"[0.000,-0.500,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform
slimeBoomTabby/Appearance/bone_root/bone_slime,NoScene,slimeBoomTabby/Appearance/bone_root,3,Empty,Actor,False,"[0.000,-1.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform
OptionsUI/MainPanel/ContentPanel/OtherPanel/MiscPanel/VsyncToggle/Label,NoScene,OptionsUI/MainPanel/ContentPanel/OtherPanel/MiscPanel/VsyncToggle,6,Empty,UI,False,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|XlateText|TextMeshProUGUI
AboutUI/MainPanel/CreditsScroll/CreditsPanel/SongSection/ProducedBy,NoScene,AboutUI/MainPanel/CreditsScroll/CreditsPanel/SongSection,5,Empty,UI,False,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|TextMeshProUGUI|MeshTextStyler|XlateText
PediaUI/UIContainer/MainPanel/CurrTabPanel/Scrollbar/Sliding Area/Handle,NoScene,PediaUI/UIContainer/MainPanel/CurrTabPanel/Scrollbar/Sliding Area,6,Empty,UI,False,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|Image
OptionsUI/MainPanel/ContentPanel/VideoPanel/QualityPanel/QualitySubpanel/DetailsGrid/AntialiasingRow/AntialiasingDropdown,NoScene,OptionsUI/MainPanel/ContentPanel/VideoPanel/QualityPanel/QualitySubpanel/DetailsGrid/AntialiasingRow,8,Empty,UI,False,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|Image|LayoutElement|TMP_Dropdown|MeshDropdownStyler
OptionsUI/MainPanel/ContentPanel/AudioPanel/Music/MusicSlider,NoScene,OptionsUI/MainPanel/ContentPanel/AudioPanel/Music,5,Empty,UI,False,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|Slider|SliderStyler
birdChickPainted/Chickadoo/root/handle_cog/loc_core/bone_spine/bone_l_wing1/bone_l_wing2/bone_l_wing3,NoScene,birdChickPainted/Chickadoo/root/handle_cog/loc_core/bone_spine/bone_l_wing1/bone_l_wing2,8,Empty,Default,False,"[-0.137,0.012,0.067]","[10.848,307.602,13.689]","[1.000,1.000,1.000]",True,False,False,Transform
birdChick/Chickadoo/root/handle_cog/loc_core/bone_spine/bone_l_wing1/bone_l_wing2/bone_l_wing3,NoScene,birdChick/Chickadoo/root/handle_cog/loc_core/bone_spine/bone_l_wing1/bone_l_wing2,8,Empty,Default,False,"[-0.137,0.012,0.067]","[10.848,307.602,13.689]","[1.000,1.000,1.000]",True,False,False,Transform
patchBeet01/Bed/Sprout,NoScene,patchBeet01/Bed,2,Mesh,Default,False,"[-2.824,0.099,2.423]","[3.455,353.136,354.314]","[0.104,0.104,0.104]",True,True,False,Transform|MeshFilter|MeshRenderer
patchBeet01/SpawnJoint08,NoScene,patchBeet01,1,PhysicsBody,Default,False,"[1.130,0.200,-1.310]","[0.000,135.399,0.000]","[0.250,0.250,0.250]",True,True,False,Transform|MeshFilter|MeshRenderer|Rigidbody|FixedJoint|HideOnStart
slimeRadHunter/Appearance/bone_root/bone_slime/bone_core/bone_jiggle_bot/bone_skin_bot,NoScene,slimeRadHunter/Appearance/bone_root/bone_slime/bone_core/bone_jiggle_bot,6,Empty,Actor,False,"[0.000,-1.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform
patchCorral/Base Corral/Frame/Post 4,NoScene,patchCorral/Base Corral/Frame,3,Empty,Default,False,"[4.750,0.000,4.750]","[0.000,270.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform
OptionsUI/MainPanel/ContentPanel/VideoPanel/QualityPanel/QualitySubpanel/DetailsGrid/EnableVSyncRow/EnableVSyncToggleVideo/Label,NoScene,OptionsUI/MainPanel/ContentPanel/VideoPanel/QualityPanel/QualitySubpanel/DetailsGrid/EnableVSyncRow/EnableVSyncToggleVideo,9,Empty,UI,False,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|XlateText|TextMeshProUGUI
NewGameUI/Panel/InfoPanel/IconOuterPanel/LeftIconButton,NoScene,NewGameUI/Panel/InfoPanel/IconOuterPanel,4,Empty,UI,False,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|Image|Button|LayoutElement|UIAudioSource|MeshButtonStyler
SelectIconButton/GameIcon,NoScene,SelectIconButton,1,Empty,UI,False,"[0.000,2.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|Image
lootCoins02/fxCoins,NoScene,lootCoins02,1,Empty,Default,False,"[0.000,0.000,0.000]","[270.000,0.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|ParticleSystem|ParticleSystemRenderer|CFX_AutoDestructShuriken|SECTR_PointSource
LoadGameUI/Panel/GameSummaryPanel/MainPanel/ValidPanel/ModePanel,NoScene,LoadGameUI/Panel/GameSummaryPanel/MainPanel/ValidPanel,5,Empty,UI,False,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|Image|PanelStyler|VerticalLayoutGroup
patchEmpty/techActivator/techActivator,NoScene,patchEmpty/techActivator,2,Mesh,Default,False,"[-5.538,-0.056,-5.537]","[0.000,225.000,0.000]","[1.000,1.000,1.000]",True,True,True,Transform|MeshFilter|MeshRenderer|CapsuleCollider
birdRoosterElder/Elder Roostro/root/handle_cog/loc_core/bone_spine/bone_skull/mesh_eyes_small,NoScene,birdRoosterElder/Elder Roostro/root/handle_cog/loc_core/bone_spine/bone_skull,7,Mesh,Actor,False,"[0.001,-0.350,0.000]","[0.000,359.920,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshFilter|MeshRenderer
OptionsUI/MainPanel/ContentPanel/VideoPanel/QualityPanel/QualitySubpanel/DetailsGrid/ParticlesRow/ParticlesDropdown/Template/Scrollbar/Sliding Area,NoScene,OptionsUI/MainPanel/ContentPanel/VideoPanel/QualityPanel/QualitySubpanel/DetailsGrid/ParticlesRow/ParticlesDropdown/Template/Scrollbar,11,Empty,UI,False,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform
birdChickBriar/Briar Chickadoo/root/handle_cog/loc_core/bone_spine/bone_skull/mesh_eyes_big,NoScene,birdChickBriar/Briar Chickadoo/root/handle_cog/loc_core/bone_spine/bone_skull,7,Mesh,Default,False,"[0.000,-0.152,0.000]","[0.000,359.920,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshFilter|MeshRenderer
patchParsnip01/Bed/Sprout,NoScene,patchParsnip01/Bed,2,Mesh,Default,False,"[3.024,0.035,1.783]","[354.846,186.163,348.385]","[0.134,0.134,0.134]",True,True,False,Transform|MeshFilter|MeshRenderer
slimePuddle/Appearance/bone_root/bone_slime/bone_core/bone_jiggle_bac,NoScene,slimePuddle/Appearance/bone_root/bone_slime/bone_core,5,Empty,Actor,False,"[0.000,0.000,0.500]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform
slimeRockHunter/Appearance/bone_root/bone_slime/bone_core/bone_jiggle_lef,NoScene,slimeRockHunter/Appearance/bone_root/bone_slime/bone_core,5,Empty,Actor,False,"[1.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform
PediaUI/UIContainer/MainPanel/CurrTabPanel/CurrItemPanel/DescPanel/Scrollview/SlimeDescPanel/PlortPanel/PlortLabel,NoScene,PediaUI/UIContainer/MainPanel/CurrTabPanel/CurrItemPanel/DescPanel/Scrollview/SlimeDescPanel/PlortPanel,9,Empty,UI,False,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|XlateText|LayoutElement|TextMeshProUGUI|MeshTextStyler
slimePhosphorTabby/Appearance/bone_root/bone_slime/bone_core,NoScene,slimePhosphorTabby/Appearance/bone_root/bone_slime,4,Empty,Actor,False,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform
patchOnion01/Bed/Dirt/rocks_long,NoScene,patchOnion01/Bed/Dirt,3,Mesh,Default,False,"[3.437,0.000,0.170]","[0.000,270.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshFilter|MeshRenderer
patchCarrot01/Bed/Dirt/rocks_long,NoScene,patchCarrot01/Bed/Dirt,3,Mesh,Default,False,"[3.437,0.000,0.170]","[0.000,270.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshFilter|MeshRenderer
ModToggle/Label,NoScene,ModToggle,1,Empty,UI,False,"[19.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|CanvasRenderer|TextMeshProUGUI
slimeBoomRock/Appearance/bone_root/bone_slime/bone_core/bone_jiggle_rig/bone_skin_rig,NoScene,slimeBoomRock/Appearance/bone_root/bone_slime/bone_core/bone_jiggle_rig,6,Empty,Actor,False,"[-1.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform
birdChickStony/Stony Chickadoo/root/handle_cog/loc_core/bone_spine/bone_skull/mesh_eyes_big,NoScene,birdChickStony/Stony Chickadoo/root/handle_cog/loc_core/bone_spine/bone_skull,7,Mesh,Default,False,"[0.000,-0.152,0.000]","[0.000,359.920,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshFilter|MeshRenderer
patchBeet01/SpawnJoint18,NoScene,patchBeet01,1,PhysicsBody,Default,False,"[-3.320,0.200,-1.350]","[0.000,135.399,0.000]","[0.250,0.250,0.250]",True,True,False,Transform|MeshFilter|MeshRenderer|Rigidbody|FixedJoint|HideOnStart
birdHenBriar/Briar Hen/root/handle_cog/loc_core/bone_hips/bone_r_thigh,NoScene,birdHenBriar/Briar Hen/root/handle_cog/loc_core/bone_hips,6,Empty,Actor,False,"[0.161,0.159,-0.202]","[10.337,108.861,215.757]","[1.000,1.000,1.000]",True,False,False,Transform
slimeHoneyPhosphor/Appearance/bone_root/bone_slime/bone_core/bone_jiggle_fro,NoScene,slimeHoneyPhosphor/Appearance/bone_root/bone_slime/bone_core,5,Empty,Actor,False,"[0.000,0.000,-1.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform
slimePinkHunter/DelaunchTrigger(Clone),NoScene,slimePinkHunter,1,Empty,Default,False,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.500,0.500,0.500]",True,False,True,Transform|SphereCollider|VacDelaunchTrigger
slimeGold/Appearance/bone_root/bone_slime/bone_core/bone_jiggle_top/bone_skin_top,NoScene,slimeGold/Appearance/bone_root/bone_slime/bone_core/bone_jiggle_top,6,Empty,Actor,False,"[0.000,0.500,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform
slimePuddle/Appearance/bone_root/bone_slime/bone_core/bone_jiggle_rig/bone_skin_rig,NoScene,slimePuddle/Appearance/bone_root/bone_slime/bone_core/bone_jiggle_rig,6,Empty,Actor,False,"[-0.500,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform
patchCorral/SlimeFeeder/techChute/techChute,NoScene,patchCorral/SlimeFeeder/techChute,3,Mesh,Default,False,"[4.302,2.609,-4.292]","[0.000,315.000,0.000]","[1.000,1.000,1.000]",True,True,True,Transform|MeshFilter|MeshRenderer|MeshCollider
patchCorral/Base Corral/Frame,NoScene,patchCorral/Base Corral,2,Empty,Default,False,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform
slimeHunter/Appearance/bone_root,NoScene,slimeHunter/Appearance,2,Empty,Actor,False,"[0.000,-0.500,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform
slimePinkRad/Appearance/bone_root/bone_slime/bone_core,NoScene,slimePinkRad/Appearance/bone_root/bone_slime,4,Empty,Actor,False,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform
patchGarden/Sprinkler/SprinklerBase/sprinklerpart,NoScene,patchGarden/Sprinkler/SprinklerBase,3,Mesh,Default,False,"[0.000,-0.328,-4.380]","[0.000,90.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshFilter|MeshRenderer
NewGameUI/Panel/InfoPanel/IconOuterPanel/LeftIconButton/Image,NoScene,NewGameUI/Panel/InfoPanel/IconOuterPanel/LeftIconButton,5,Empty,UI,False,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|Image|EnableImageGamepadMode|SelectImageForAction
birdHenBriar/Briar Hen/root/handle_cog/loc_core/bone_spine/bone_r_wing1/bone_r_wing2/bone_r_wing3/bone_r_wing4,NoScene,birdHenBriar/Briar Hen/root/handle_cog/loc_core/bone_spine/bone_r_wing1/bone_r_wing2/bone_r_wing3,9,Empty,Actor,False,"[0.552,0.039,-0.049]","[344.349,258.076,187.704]","[1.000,1.000,1.000]",True,False,False,Transform
patchCoop/SpringGrass/Grass,NoScene,patchCoop/SpringGrass,2,Empty,Default,False,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform
birdHenElder/Elder Hen/root/handle_cog/loc_core/bone_spine/bone_l_wing1/bone_l_wing2,NoScene,birdHenElder/Elder Hen/root/handle_cog/loc_core/bone_spine/bone_l_wing1,7,Empty,Actor,False,"[-0.323,0.111,-0.013]","[342.616,72.931,0.710]","[1.000,1.000,1.000]",True,False,False,Transform
OptionsUI/MainPanel/ContentPanel/InputPanel/Mouse Sensitivity/SensitivitySlider/Fill Area,NoScene,OptionsUI/MainPanel/ContentPanel/InputPanel/Mouse Sensitivity/SensitivitySlider,6,Empty,UI,False,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform
patchParsnip01/SpawnJoint19,NoScene,patchParsnip01,1,PhysicsBody,Default,False,"[-3.130,0.200,-2.630]","[0.000,320.333,0.000]","[0.250,0.250,0.250]",True,True,False,Transform|MeshFilter|MeshRenderer|Rigidbody|FixedJoint|HideOnStart
OptionsUI/MainPanel/ContentPanel/OtherPanel/MiscPanel/SprintHoldToggle/Background,NoScene,OptionsUI/MainPanel/ContentPanel/OtherPanel/MiscPanel/SprintHoldToggle,6,Empty,UI,False,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|Image
patchEmpty/Frame/Post 4/corralBase,NoScene,patchEmpty/Frame/Post 4,3,Mesh,Default,False,"[4.750,0.000,4.750]","[0.000,270.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshFilter|MeshRenderer
patchParsnip01/Bed/Dirt/rocks_long,NoScene,patchParsnip01/Bed/Dirt,3,Mesh,Default,False,"[1.251,0.000,-0.090]","[0.000,90.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshFilter|MeshRenderer
patchCorral/SlimeFeeder,NoScene,patchCorral,1,Empty,Default,False,"[0.000,0.000,0.000]","[0.000,180.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform|SiloStorage
FX debugSplat/Water Glops,NoScene,FX debugSplat,1,Empty,Default,False,"[0.000,2.000,0.000]","[0.000,0.000,0.000]","[1.500,1.500,1.500]",True,True,False,Transform|ParticleSystem|ParticleSystemRenderer|LODGroup
patchGarden/Sprinkler/SprinklerBase (1)/sprinkler,NoScene,patchGarden/Sprinkler/SprinklerBase (1),3,Mesh,Default,False,"[0.000,-0.686,4.380]","[0.000,270.000,0.000]","[1.000,1.501,1.000]",True,True,False,Transform|MeshFilter|MeshRenderer
slimePink/DelaunchTrigger(Clone),NoScene,slimePink,1,Empty,Default,False,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,True,Transform|SphereCollider|VacDelaunchTrigger
slimeTangle/DelaunchTrigger(Clone),NoScene,slimeTangle,1,Empty,Default,False,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,True,Transform|SphereCollider|VacDelaunchTrigger
patchIncinerator/Frame/Post 4/corralBase,NoScene,patchIncinerator/Frame/Post 4,3,Mesh,Default,False,"[4.750,0.000,4.750]","[0.000,270.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshFilter|MeshRenderer
slimeRockHunter/Appearance/bone_root/bone_slime/bone_core/bone_jiggle_rig,NoScene,slimeRockHunter/Appearance/bone_root/bone_slime/bone_core,5,Empty,Actor,False,"[-1.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform
slimePhosphor/Appearance/bone_root/bone_slime/bone_core/bone_jiggle_fro/bone_skin_fro,NoScene,slimePhosphor/Appearance/bone_root/bone_slime/bone_core/bone_jiggle_fro,6,Empty,Actor,False,"[0.000,0.000,-0.500]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform
birdHenElder/Elder Hen/root/handle_cog/loc_core/bone_hips/bone_r_thigh/bone_r_calf/bone_r_foot,NoScene,birdHenElder/Elder Hen/root/handle_cog/loc_core/bone_hips/bone_r_thigh/bone_r_calf,8,Empty,Actor,False,"[0.107,-0.156,-0.182]","[10.337,108.861,232.271]","[1.000,1.000,1.000]",True,False,False,Transform
patchCoop/High Wall Coop/Frame/Post 2/bone_postBase,NoScene,patchCoop/High Wall Coop/Frame/Post 2,4,Empty,Default,False,"[-4.750,-0.670,-4.750]","[0.000,90.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform
slimeBoomTabby/ExplodeIndicator(Clone)/Glow,NoScene,slimeBoomTabby/ExplodeIndicator(Clone),2,Empty,Default,False,"[0.000,0.000,0.000]","[270.000,0.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|ParticleSystem|ParticleSystemRenderer
OptionsUI/MainPanel/ContentPanel/VideoPanel/QualityPanel/QualitySubpanel/DetailsGrid/TexturesRow/TexturesDropdown/Template/Viewport/Content/Item/Item Label,NoScene,OptionsUI/MainPanel/ContentPanel/VideoPanel/QualityPanel/QualitySubpanel/DetailsGrid/TexturesRow/TexturesDropdown/Template/Viewport/Content/Item,13,Empty,UI,False,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|TextMeshProUGUI|MeshTextStyler
patchCorral/SlimeFeeder/techDepositor/Body,NoScene,patchCorral/SlimeFeeder/techDepositor,3,Mesh,Default,False,"[5.300,-0.032,-5.284]","[0.000,135.000,0.000]","[1.000,0.942,1.000]",True,True,True,Transform|MeshFilter|MeshRenderer|CapsuleCollider
patchOcaoca01/SpawnJoint13,NoScene,patchOcaoca01,1,PhysicsBody,Default,False,"[-1.130,0.200,-1.330]","[0.000,196.699,0.000]","[0.250,0.250,0.250]",True,True,False,Transform|MeshFilter|MeshRenderer|Rigidbody|FixedJoint|HideOnStart
birdHenPainted/Hen Hen/root/handle_cog/loc_core/bone_spine/bone_l_wing1,NoScene,birdHenPainted/Hen Hen/root/handle_cog/loc_core/bone_spine,6,Empty,Actor,False,"[-0.192,0.153,0.013]","[346.524,344.349,17.832]","[1.000,1.000,1.000]",True,False,False,Transform
birdHen/Hen Hen/root/handle_cog/loc_core/bone_spine/bone_l_wing1,NoScene,birdHen/Hen Hen/root/handle_cog/loc_core/bone_spine,6,Empty,Actor,False,"[-0.192,0.153,0.013]","[346.524,344.349,17.832]","[1.000,1.000,1.000]",True,False,False,Transform
OptionsUI/MainPanel/ContentPanel/VideoPanel/QualityPanel/QualitySubpanel/DetailsGrid/ModelDetailRow/ModelDetailDropdown/Template/Scrollbar,NoScene,OptionsUI/MainPanel/ContentPanel/VideoPanel/QualityPanel/QualitySubpanel/DetailsGrid/ModelDetailRow/ModelDetailDropdown/Template,10,Empty,UI,False,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|Image|Scrollbar
slimePhosphorHunter/Appearance/bone_root,NoScene,slimePhosphorHunter/Appearance,2,Empty,Actor,False,"[0.000,-1.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform
patchSilo/Silo Upgrade 3/Addition 3/Pipes,NoScene,patchSilo/Silo Upgrade 3/Addition 3,3,Empty,Default,False,"[0.000,0.000,0.000]","[0.000,270.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform
slimeRadTabby/Appearance/bone_root,NoScene,slimeRadTabby/Appearance,2,Empty,Actor,False,"[0.000,-1.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform
LoadGameUI/Panel/Title,NoScene,LoadGameUI/Panel,2,Empty,UI,False,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|XlateText|TextMeshProUGUI|MeshTextStyler
EndGameUI/MainPanel/PlortsPanel/PlortLine4/PlortIcon,NoScene,EndGameUI/MainPanel/PlortsPanel/PlortLine4,4,Empty,UI,False,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|Image|IconStyler|LayoutElement
OptionsUI/MainPanel/ContentPanel/InputPanel/KeysPanel/ScrollView/BindingsPanel,NoScene,OptionsUI/MainPanel/ContentPanel/InputPanel/KeysPanel/ScrollView,6,Empty,UI,False,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|VerticalLayoutGroup|ContentSizeFitter|LayoutElement
GamepadSettingsUI/MainPanel/Content/LookSensitivityXRow/LookSensitivityXSlider/Fill Area,NoScene,GamepadSettingsUI/MainPanel/Content/LookSensitivityXRow/LookSensitivityXSlider,5,Empty,UI,False,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform
AboutUI/MainPanel/CreditsScroll/CreditsPanel,NoScene,AboutUI/MainPanel/CreditsScroll,3,Empty,UI,False,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|Image|VerticalLayoutGroup|PanelStyler|ContentSizeFitter
patchGarden/Frame/Post 4,NoScene,patchGarden/Frame,2,Empty,Default,False,"[4.750,0.000,4.750]","[0.000,270.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform
EndGameUI/MainPanel/PlortsPanel/PlortLine4,NoScene,EndGameUI/MainPanel/PlortsPanel,3,Empty,UI,False,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|HorizontalLayoutGroup|EndGameUIPlortLine
slimeRadTabby/Appearance/bone_root/bone_slime/bone_core/bone_jiggle_top,NoScene,slimeRadTabby/Appearance/bone_root/bone_slime/bone_core,5,Empty,Actor,False,"[0.000,1.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform
gordoRad/Vibrating/bone_root/bone_slime/bone_core/bone_jiggle_lef/bone_skin_lef,NoScene,gordoRad/Vibrating/bone_root/bone_slime/bone_core/bone_jiggle_lef,6,Empty,ActorStatic,False,"[2.000,2.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform
