ObjectName,Scene,Parent,Level,Type,Layer,Active,Position,Rotation,Scale,InView,HasRenderer,HasCollider,Components
zoneRANCH/cellRanch_Overgrowth/Sector/Grass/grassThinColony02 (30),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Grass,4,Mesh,Default,True,"[-54.749,12.250,-146.560]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,True,False,Transform|MeshFilter|MeshRenderer
zoneRANCH/cellRanch_Overgrowth/Sector/Grass/grassThinColony02 (31),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Grass,4,Mesh,Default,True,"[-22.091,12.253,-157.043]","[1.518,358.922,0.721]","[1.000,1.000,1.000]",False,True,False,Transform|MeshFilter|MeshRenderer
zoneRANCH/cellRanch_Overgrowth/Sector/Grass/grassThinColony02 (32),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Grass,4,Mesh,Default,True,"[-28.789,12.250,-181.340]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,True,False,Transform|MeshFilter|MeshRenderer
zoneRANCH/cellRanch_Overgrowth/Sector/Grass/grassThinColony02 (33),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Grass,4,Mesh,Default,True,"[-61.379,12.250,-180.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,True,False,Transform|MeshFilter|MeshRenderer
zoneRANCH/cellRanch_Overgrowth/Sector/Grass/grassThinColony02 (34),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Grass,4,Mesh,Default,True,"[-55.079,12.250,-181.750]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,True,False,Transform|MeshFilter|MeshRenderer
zoneRANCH/cellRanch_Overgrowth/Sector/Grass/grassThinColony02 (35),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Grass,4,Mesh,Default,True,"[-38.879,12.250,-172.840]","[0.000,0.000,0.000]","[0.542,0.542,0.542]",False,True,False,Transform|MeshFilter|MeshRenderer
zoneRANCH/cellRanch_Overgrowth/Sector/Grass/grassThinColony02 (36),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Grass,4,Mesh,Default,True,"[-31.749,12.250,-177.340]","[0.000,0.000,0.000]","[0.634,0.634,0.634]",False,True,False,Transform|MeshFilter|MeshRenderer
zoneRANCH/cellRanch_Overgrowth/Sector/Grass/grassThinColony02 (37),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Grass,4,Mesh,Default,True,"[-57.449,12.250,-178.610]","[0.000,0.000,0.000]","[0.634,0.634,0.634]",False,True,False,Transform|MeshFilter|MeshRenderer
zoneRANCH/cellRanch_Overgrowth/Sector/Grass/grassThinColony02 (38),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Grass,4,Mesh,Default,True,"[-66.619,12.250,-149.090]","[0.000,0.000,0.000]","[0.634,0.634,0.634]",False,True,False,Transform|MeshFilter|MeshRenderer
zoneRANCH/cellRanch_Overgrowth/Sector/Grass/grassThinColony02 (39),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Grass,4,Mesh,Default,True,"[-53.399,12.250,-142.740]","[0.000,0.000,0.000]","[0.577,0.577,0.577]",False,True,False,Transform|MeshFilter|MeshRenderer
zoneRANCH/cellRanch_Overgrowth/Sector/Grass/grassThinColony02 (40),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Grass,4,Mesh,Default,True,"[-35.739,12.250,-123.590]","[0.000,0.000,0.000]","[0.577,0.577,0.577]",False,True,False,Transform|MeshFilter|MeshRenderer
zoneRANCH/cellRanch_Overgrowth/Sector/Grass/grassThinColony02 (41),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Grass,4,Mesh,Default,True,"[-27.929,12.250,-120.330]","[0.000,0.000,0.000]","[0.577,0.577,0.577]",False,True,False,Transform|MeshFilter|MeshRenderer
zoneRANCH/cellRanch_Overgrowth/Sector/Grass/grassThinColony02 (42),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Grass,4,Mesh,Default,True,"[-18.409,12.250,-158.610]","[0.000,0.000,0.000]","[0.577,0.577,0.577]",False,True,False,Transform|MeshFilter|MeshRenderer
zoneRANCH/cellRanch_Overgrowth/Sector/Grass/grassThinColony02 (43),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Grass,4,Mesh,Default,True,"[-31.799,12.250,-147.650]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,True,False,Transform|MeshFilter|MeshRenderer
zoneRANCH/cellRanch_Overgrowth/Sector/Grass/grassThinColony02 (44),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Grass,4,Mesh,Default,True,"[-35.009,12.250,-145.050]","[0.000,0.000,0.000]","[0.647,0.647,0.647]",False,True,False,Transform|MeshFilter|MeshRenderer
zoneRANCH/cellRanch_Overgrowth/Sector/Grass/grassThinColony02 (47),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Grass,4,Mesh,Default,True,"[-45.559,12.250,-166.890]","[0.000,0.000,0.000]","[0.647,0.647,0.647]",False,True,False,Transform|MeshFilter|MeshRenderer
zoneRANCH/cellRanch_Overgrowth/Sector/Grass/grassThinColony02 (48),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Grass,4,Mesh,Default,True,"[-53.249,12.250,-161.460]","[0.000,0.000,0.000]","[0.647,0.647,0.647]",False,True,False,Transform|MeshFilter|MeshRenderer
zoneRANCH/cellRanch_Overgrowth/Sector/Grass/grassThinColony02 (49),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Grass,4,Mesh,Default,True,"[-68.959,12.250,-131.290]","[0.000,0.000,0.000]","[0.647,0.647,0.647]",False,True,False,Transform|MeshFilter|MeshRenderer
zoneRANCH/cellRanch_Overgrowth/Sector/Grass/grassThinColony02 (50),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Grass,4,Mesh,Default,True,"[-64.549,12.250,-124.730]","[0.000,0.000,0.000]","[0.647,0.647,0.647]",False,True,False,Transform|MeshFilter|MeshRenderer
zoneRANCH/cellRanch_Overgrowth/Sector/Grass/grassThinColony02 (51),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Grass,4,Mesh,Default,True,"[-72.229,12.250,-150.020]","[0.000,0.000,0.000]","[0.647,0.647,0.647]",False,True,False,Transform|MeshFilter|MeshRenderer
zoneRANCH/cellRanch_Overgrowth/Sector/Grass/grassThinColony01 (2),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Grass,4,Mesh,Default,True,"[-74.450,12.250,-130.980]","[0.000,286.942,0.000]","[0.876,0.876,0.876]",False,True,False,Transform|MeshFilter|MeshRenderer
zoneRANCH/cellRanch_Overgrowth/Sector/Grass/grassThinColony01 (1),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Grass,4,Mesh,Default,True,"[-77.010,12.250,-128.330]","[0.000,59.236,0.000]","[0.876,0.876,0.876]",False,True,False,Transform|MeshFilter|MeshRenderer
zoneRANCH/cellRanch_Overgrowth/Sector/Grass/grassThinColony01,worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Grass,4,Mesh,Default,True,"[-72.310,12.250,-122.320]","[0.000,203.316,0.000]","[0.876,0.876,0.876]",False,True,False,Transform|MeshFilter|MeshRenderer
zoneRANCH/cellRanch_Overgrowth/Sector/Grass/grassThinColony02 (23),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Grass,4,Mesh,Default,True,"[-43.369,12.023,-201.340]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,True,False,Transform|MeshFilter|MeshRenderer
zoneRANCH/cellRanch_Overgrowth/Sector/Grass/grassThinColony02 (52),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Grass,4,Mesh,Default,True,"[-58.499,12.023,-204.970]","[0.000,0.000,0.000]","[0.767,0.767,0.767]",False,True,False,Transform|MeshFilter|MeshRenderer
zoneRANCH/cellRanch_Overgrowth/Sector/Grass/grassThinColony01 (3),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Grass,4,Mesh,Default,True,"[-47.129,12.090,-199.010]","[0.000,13.893,0.000]","[0.811,0.811,0.811]",False,True,False,Transform|MeshFilter|MeshRenderer
zoneRANCH/cellRanch_Overgrowth/Sector/Grass/grassThinColony01 (4),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Grass,4,Mesh,Default,True,"[-47.329,12.090,-202.850]","[0.000,330.751,0.000]","[0.811,0.811,0.811]",False,True,False,Transform|MeshFilter|MeshRenderer
zoneRANCH/cellRanch_Overgrowth/Sector/Grass/grassThinColony01 (5),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Grass,4,Mesh,Default,True,"[-56.566,12.090,-208.106]","[0.000,352.613,0.000]","[0.811,0.811,0.811]",False,True,False,Transform|MeshFilter|MeshRenderer
zoneRANCH/cellRanch_Overgrowth/Sector/Grass/grassThinColony01 (6),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Grass,4,Mesh,Default,True,"[-56.519,12.090,-201.220]","[0.000,35.985,0.000]","[0.811,0.811,0.811]",False,True,False,Transform|MeshFilter|MeshRenderer
zoneRANCH/cellRanch_Overgrowth/Sector/Grass/grassThinSprig02,worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Grass,4,Mesh,Default,True,"[-48.299,13.877,-222.990]","[0.000,324.087,0.000]","[0.459,0.459,0.459]",False,True,False,Transform|MeshFilter|MeshRenderer
zoneRANCH/cellRanch_Overgrowth/Sector/Grass/grassThinSprig01,worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Grass,4,Mesh,Default,True,"[-47.809,13.877,-222.920]","[0.000,324.087,0.000]","[0.603,0.603,0.603]",False,True,False,Transform|MeshFilter|MeshRenderer
zoneRANCH/cellRanch_Overgrowth/Sector/Grass/grassThinSprig02 (1),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Grass,4,Mesh,Default,True,"[-47.709,13.877,-222.280]","[0.000,36.167,0.000]","[0.459,0.459,0.459]",False,True,False,Transform|MeshFilter|MeshRenderer
zoneRANCH/cellRanch_Overgrowth/Sector/Grass/grassThinSprig02 (2),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Grass,4,Mesh,Default,True,"[-51.479,13.877,-223.940]","[0.000,239.553,0.000]","[0.459,0.459,0.459]",False,True,False,Transform|MeshFilter|MeshRenderer
zoneRANCH/cellRanch_Overgrowth/Sector/Grass/grassThinSprig02 (3),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Grass,4,Mesh,Default,True,"[-49.349,13.877,-227.890]","[0.000,136.125,0.000]","[0.384,0.384,0.384]",False,True,False,Transform|MeshFilter|MeshRenderer
zoneRANCH/cellRanch_Overgrowth/Sector/Grass/grassThinColony01 (7),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Grass,4,Mesh,Default,True,"[-43.591,13.877,-231.246]","[0.000,84.346,0.000]","[0.524,0.524,0.524]",False,True,False,Transform|MeshFilter|MeshRenderer
zoneRANCH/cellRanch_Overgrowth/Sector/Grass/grassThinSprig02 (4),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Grass,4,Mesh,Default,True,"[-49.369,13.877,-232.770]","[0.000,0.000,0.000]","[0.459,0.459,0.459]",False,True,False,Transform|MeshFilter|MeshRenderer
zoneRANCH/cellRanch_Overgrowth/Sector/Grass/grassThinSprig01 (1),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Grass,4,Mesh,Default,True,"[-44.939,13.877,-232.790]","[0.000,0.000,0.000]","[0.603,0.603,0.603]",False,True,False,Transform|MeshFilter|MeshRenderer
zoneRANCH/cellRanch_Overgrowth/Sector/Grass/grassThinSprig02 (5),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Grass,4,Mesh,Default,True,"[-48.359,13.877,-232.650]","[0.000,72.081,0.000]","[0.459,0.459,0.459]",False,True,False,Transform|MeshFilter|MeshRenderer
zoneRANCH/cellRanch_Overgrowth/Sector/Grass/grassThinSprig02 (6),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Grass,4,Mesh,Default,True,"[-45.009,13.877,-231.850]","[0.000,299.018,0.000]","[0.459,0.459,0.459]",False,True,False,Transform|MeshFilter|MeshRenderer
zoneRANCH/cellRanch_Overgrowth/Sector/Grass/grassThinSprig01 (2),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Grass,4,Mesh,Default,True,"[-62.809,13.877,-219.500]","[0.000,0.000,0.000]","[0.603,0.603,0.603]",False,True,False,Transform|MeshFilter|MeshRenderer
zoneRANCH/cellRanch_Overgrowth/Sector/Grass/grassThinSprig01 (3),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Grass,4,Mesh,Default,True,"[-63.819,13.877,-216.010]","[0.000,0.000,0.000]","[0.603,0.603,0.603]",False,True,False,Transform|MeshFilter|MeshRenderer
zoneRANCH/cellRanch_Overgrowth/Sector/Grass/grassThinSprig01 (4),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Grass,4,Mesh,Default,True,"[-59.399,13.877,-225.420]","[0.000,265.158,0.000]","[0.603,0.603,0.603]",False,True,False,Transform|MeshFilter|MeshRenderer
zoneRANCH/cellRanch_Overgrowth/Sector/Grass/grassThinSprig02 (7),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Grass,4,Mesh,Default,True,"[-65.239,14.324,-223.730]","[0.000,0.000,0.000]","[0.572,0.572,0.572]",False,True,False,Transform|MeshFilter|MeshRenderer
zoneRANCH/cellRanch_Overgrowth/Sector/Grass/grassThinSprig02 (8),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Grass,4,Mesh,Default,True,"[-62.779,13.877,-220.210]","[0.000,275.841,0.000]","[0.572,0.572,0.572]",False,True,False,Transform|MeshFilter|MeshRenderer
zoneRANCH/cellRanch_Overgrowth/Sector/Grass/grassThinSprig02 (9),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Grass,4,Mesh,Default,True,"[-62.589,13.877,-220.710]","[0.000,275.841,0.000]","[0.375,0.375,0.375]",False,True,False,Transform|MeshFilter|MeshRenderer
zoneRANCH/cellRanch_Overgrowth/Sector/Grass/grassThinSprig02 (10),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Grass,4,Mesh,Default,True,"[-41.756,13.877,-224.779]","[0.000,296.983,0.000]","[0.459,0.459,0.459]",False,True,False,Transform|MeshFilter|MeshRenderer
zoneRANCH/cellRanch_Overgrowth/Sector/Grass/grassThinSprig02 (11),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Grass,4,Mesh,Default,True,"[-41.149,13.877,-224.725]","[0.000,239.553,0.000]","[0.459,0.459,0.459]",False,True,False,Transform|MeshFilter|MeshRenderer
zoneRANCH/cellRanch_Overgrowth/Sector/Flora,worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector,3,Empty,Default,True,"[-46.719,12.250,-150.200]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,Transform
zoneRANCH/cellRanch_Overgrowth/Sector/Resources,worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector,3,Empty,Default,True,"[-46.719,12.250,-150.200]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,Transform
zoneRANCH/cellRanch_Overgrowth/Sector/Resources/nodeChicken,worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Resources,4,Empty,Default,True,"[-33.869,12.320,-149.630]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,Transform|DirectedAnimalSpawner
zoneRANCH/cellRanch_Overgrowth/Sector/Resources/nodeChicken/Body,worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Resources/nodeChicken,5,Empty,Default,True,"[-33.869,12.890,-149.630]","[0.000,0.000,0.000]","[0.500,0.500,0.500]",False,False,False,Transform|MeshFilter
zoneRANCH/cellRanch_Overgrowth/Sector/Resources/nodeChicken/ring,worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Resources/nodeChicken,5,Empty,Default,True,"[-33.869,12.320,-149.630]","[0.000,0.000,0.000]","[0.776,0.776,0.776]",False,False,False,Transform|MeshFilter
zoneRANCH/cellRanch_Overgrowth/Sector/Resources/nodeChicken (1),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Resources,4,Empty,Default,True,"[-41.439,12.320,-132.400]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,Transform|DirectedAnimalSpawner
zoneRANCH/cellRanch_Overgrowth/Sector/Resources/nodeChicken (1)/Body,worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Resources/nodeChicken (1),5,Empty,Default,True,"[-41.439,12.890,-132.400]","[0.000,0.000,0.000]","[0.500,0.500,0.500]",False,False,False,Transform|MeshFilter
zoneRANCH/cellRanch_Overgrowth/Sector/Resources/nodeChicken (1)/ring,worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Resources/nodeChicken (1),5,Empty,Default,True,"[-41.439,12.320,-132.400]","[0.000,0.000,0.000]","[0.776,0.776,0.776]",False,False,False,Transform|MeshFilter
zoneRANCH/cellRanch_Overgrowth/Sector/Resources/nodeChicken (2),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Resources,4,Empty,Default,True,"[-38.869,12.320,-180.880]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,Transform|DirectedAnimalSpawner
zoneRANCH/cellRanch_Overgrowth/Sector/Resources/nodeChicken (2)/Body,worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Resources/nodeChicken (2),5,Empty,Default,True,"[-38.869,12.890,-180.880]","[0.000,0.000,0.000]","[0.500,0.500,0.500]",False,False,False,Transform|MeshFilter
zoneRANCH/cellRanch_Overgrowth/Sector/Resources/nodeChicken (2)/ring,worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Resources/nodeChicken (2),5,Empty,Default,True,"[-38.869,12.320,-180.880]","[0.000,0.000,0.000]","[0.776,0.776,0.776]",False,False,False,Transform|MeshFilter
zoneRANCH/cellRanch_Overgrowth/Sector/Resources/nodeChicken (3),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Resources,4,Empty,Default,True,"[-35.679,12.320,-176.810]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,Transform|DirectedAnimalSpawner
zoneRANCH/cellRanch_Overgrowth/Sector/Resources/nodeChicken (3)/Body,worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Resources/nodeChicken (3),5,Empty,Default,True,"[-35.679,12.890,-176.810]","[0.000,0.000,0.000]","[0.500,0.500,0.500]",False,False,False,Transform|MeshFilter
zoneRANCH/cellRanch_Overgrowth/Sector/Resources/nodeChicken (3)/ring,worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Resources/nodeChicken (3),5,Empty,Default,True,"[-35.679,12.320,-176.810]","[0.000,0.000,0.000]","[0.776,0.776,0.776]",False,False,False,Transform|MeshFilter
zoneRANCH/cellRanch_Overgrowth/Sector/Resources/nodeChicken (4),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Resources,4,Empty,Default,True,"[-51.659,12.320,-168.590]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,Transform|DirectedAnimalSpawner
zoneRANCH/cellRanch_Overgrowth/Sector/Resources/nodeChicken (4)/Body,worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Resources/nodeChicken (4),5,Empty,Default,True,"[-51.659,12.890,-168.590]","[0.000,0.000,0.000]","[0.500,0.500,0.500]",False,False,False,Transform|MeshFilter
zoneRANCH/cellRanch_Overgrowth/Sector/Resources/nodeChicken (4)/ring,worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Resources/nodeChicken (4),5,Empty,Default,True,"[-51.659,12.320,-168.590]","[0.000,0.000,0.000]","[0.776,0.776,0.776]",False,False,False,Transform|MeshFilter
zoneRANCH/cellRanch_Overgrowth/Sector/Resources/nodeChicken (5),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Resources,4,Empty,Default,True,"[-60.629,12.320,-152.640]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,Transform|DirectedAnimalSpawner
zoneRANCH/cellRanch_Overgrowth/Sector/Resources/nodeChicken (5)/Body,worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Resources/nodeChicken (5),5,Empty,Default,True,"[-60.629,12.890,-152.640]","[0.000,0.000,0.000]","[0.500,0.500,0.500]",False,False,False,Transform|MeshFilter
zoneRANCH/cellRanch_Overgrowth/Sector/Resources/nodeChicken (5)/ring,worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Resources/nodeChicken (5),5,Empty,Default,True,"[-60.629,12.320,-152.640]","[0.000,0.000,0.000]","[0.776,0.776,0.776]",False,False,False,Transform|MeshFilter
zoneRANCH/cellRanch_Overgrowth/Sector/Resources/nodeChicken (6),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Resources,4,Empty,Default,True,"[-69.179,12.320,-125.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,Transform|DirectedAnimalSpawner
zoneRANCH/cellRanch_Overgrowth/Sector/Resources/nodeChicken (6)/Body,worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Resources/nodeChicken (6),5,Empty,Default,True,"[-69.179,12.890,-125.000]","[0.000,0.000,0.000]","[0.500,0.500,0.500]",False,False,False,Transform|MeshFilter
zoneRANCH/cellRanch_Overgrowth/Sector/Resources/nodeChicken (6)/ring,worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Resources/nodeChicken (6),5,Empty,Default,True,"[-69.179,12.320,-125.000]","[0.000,0.000,0.000]","[0.776,0.776,0.776]",False,False,False,Transform|MeshFilter
zoneRANCH/cellRanch_Overgrowth/Sector/Resources/nodeChicken (7),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Resources,4,Empty,Default,True,"[-78.789,12.320,-141.090]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,Transform|DirectedAnimalSpawner
zoneRANCH/cellRanch_Overgrowth/Sector/Resources/nodeChicken (7)/Body,worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Resources/nodeChicken (7),5,Empty,Default,True,"[-78.789,12.890,-141.090]","[0.000,0.000,0.000]","[0.500,0.500,0.500]",False,False,False,Transform|MeshFilter
zoneRANCH/cellRanch_Overgrowth/Sector/Resources/nodeChicken (7)/ring,worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Resources/nodeChicken (7),5,Empty,Default,True,"[-78.789,12.320,-141.090]","[0.000,0.000,0.000]","[0.776,0.776,0.776]",False,False,False,Transform|MeshFilter
zoneRANCH/cellRanch_Overgrowth/Sector/Resources/nodeChicken (8),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Resources,4,Empty,Default,True,"[-18.349,12.320,-147.030]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,Transform|DirectedAnimalSpawner
zoneRANCH/cellRanch_Overgrowth/Sector/Resources/nodeChicken (8)/Body,worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Resources/nodeChicken (8),5,Empty,Default,True,"[-18.349,12.890,-147.030]","[0.000,0.000,0.000]","[0.500,0.500,0.500]",False,False,False,Transform|MeshFilter
zoneRANCH/cellRanch_Overgrowth/Sector/Resources/nodeChicken (8)/ring,worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Resources/nodeChicken (8),5,Empty,Default,True,"[-18.349,12.320,-147.030]","[0.000,0.000,0.000]","[0.776,0.776,0.776]",False,False,False,Transform|MeshFilter
zoneRANCH/cellRanch_Overgrowth/Sector/Resources/treePogo03 (2),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Resources,4,Empty,Default,True,"[-12.716,19.330,-157.988]","[0.000,178.252,0.000]","[1.000,1.000,1.000]",False,False,False,Transform|SpawnResource
zoneRANCH/cellRanch_Overgrowth/Sector/Resources/treePogo03 (2)/leaves_pogo,worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Resources/treePogo03 (2),5,Mesh,Default,True,"[-14.667,19.439,-158.066]","[23.856,251.672,353.134]","[0.350,0.350,0.350]",False,True,True,Transform|MeshFilter|MeshRenderer|MeshCollider
zoneRANCH/cellRanch_Overgrowth/Sector/Resources/treePogo03 (2)/treeBranch02,worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Resources/treePogo03 (2),5,Mesh,Default,True,"[-12.716,19.330,-157.988]","[0.000,88.252,0.000]","[0.689,0.689,0.689]",False,True,True,Transform|MeshFilter|MeshRenderer|MeshCollider
zoneRANCH/cellRanch_Overgrowth/Sector/Resources/treePogo03 (2)/SpawnJoint01,worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Resources/treePogo03 (2),5,PhysicsBody,Default,True,"[-15.545,19.781,-157.458]","[327.123,311.875,354.243]","[0.250,0.250,0.250]",False,False,False,Transform|MeshFilter|Rigidbody|FixedJoint
zoneRANCH/cellRanch_Overgrowth/Sector/Resources/treePogo03 (2)/SpawnJoint02,worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Resources/treePogo03 (2),5,PhysicsBody,Default,True,"[-15.685,20.038,-158.612]","[324.001,237.773,349.832]","[0.250,0.250,0.250]",False,False,False,Transform|MeshFilter|Rigidbody|FixedJoint
zoneRANCH/cellRanch_Overgrowth/Sector/Resources/treePogo03 (2)/SpawnJoint03,worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Resources/treePogo03 (2),5,PhysicsBody,Default,True,"[-15.642,19.429,-158.017]","[336.682,242.466,6.276]","[0.250,0.250,0.250]",False,False,False,Transform|MeshFilter|Rigidbody|FixedJoint
zoneRANCH/cellRanch_Overgrowth/Sector/Resources/treePogo03 (2)/SpawnJoint04,worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Resources/treePogo03 (2),5,PhysicsBody,Default,True,"[-15.757,20.103,-157.919]","[326.913,275.199,2.756]","[0.250,0.250,0.250]",False,False,False,Transform|MeshFilter|Rigidbody|FixedJoint
zoneRANCH/cellRanch_Overgrowth/Sector/Resources/treePogo03 (2)/SpawnJoint05,worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Resources/treePogo03 (2),5,PhysicsBody,Default,True,"[-15.509,19.244,-158.586]","[348.355,231.293,355.741]","[0.250,0.250,0.250]",False,False,False,Transform|MeshFilter|Rigidbody|FixedJoint
zoneRANCH/cellRanch_Overgrowth/Sector/Resources/treePogo03 (1),worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Resources,4,Empty,Default,True,"[-37.390,19.330,-183.354]","[0.000,251.650,0.000]","[1.000,1.000,1.000]",False,False,False,Transform|SpawnResource
zoneRANCH/cellRanch_Overgrowth/Sector/Resources/treePogo03 (1)/leaves_pogo,worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Resources/treePogo03 (1),5,Mesh,Default,True,"[-38.022,19.439,-181.507]","[23.856,325.069,353.134]","[0.350,0.350,0.350]",False,True,True,Transform|MeshFilter|MeshRenderer|MeshCollider
zoneRANCH/cellRanch_Overgrowth/Sector/Resources/treePogo03 (1)/treeBranch02,worldGenerated,zoneRANCH/cellRanch_Overgrowth/Sector/Resources/treePogo03 (1),5,Mesh,Default,True,"[-37.390,19.330,-183.354]","[0.000,161.650,0.000]","[0.689,0.689,0.689]",False,True,True,Transform|MeshFilter|MeshRenderer|MeshCollider
