FrameIndex,ObjectName,"WorldPosition (x,y,z)",RotationEuler,RendererSize,ColliderSize
10,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/LoDMesh,"[256.470,1.934,-865.640]","[0.000,270.000,0.000]","[1.446,6.000,12.529]",[]
10,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/LoDMesh,"[271.888,-1.954,-822.942]","[2.962,358.875,359.191]","[16.684,6.326,2.566]",[]
10,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/LoDMesh,"[294.530,-2.348,-885.940]","[357.772,66.681,2.113]","[5.834,7.028,9.997]",[]
10,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/LoDMesh,"[256.470,1.934,-903.900]","[0.000,270.000,0.000]","[1.574,6.000,13.792]",[]
10,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/LoDMesh,"[294.680,-2.458,-905.450]","[4.475,298.181,4.523]","[7.308,7.290,11.138]",[]
10,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/LoDMesh,"[256.470,1.934,-833.780]","[0.000,270.000,0.000]","[1.652,6.000,14.018]",[]
10,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/LoDMesh,"[271.540,-11.519,-822.930]","[357.038,178.875,0.809]","[16.744,9.973,3.392]",[]
10,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/LoDMesh,"[256.470,1.934,-872.710]","[0.000,270.000,0.000]","[1.446,6.000,12.529]",[]
10,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/LoDMesh,"[296.819,-2.318,-895.495]","[357.772,85.944,2.113]","[2.760,7.072,11.512]",[]
10,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/LoDMesh,"[256.470,1.934,-846.420]","[0.000,270.000,0.000]","[1.446,6.000,12.529]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/LoDMesh,"[303.560,-0.958,-838.350]","[358.279,87.552,2.543]","[2.511,6.897,13.582]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/LoDMesh,"[256.510,1.934,-891.670]","[0.000,270.000,0.000]","[1.627,6.000,12.529]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/LoDMesh,"[296.140,-11.278,-827.700]","[357.038,213.078,0.809]","[15.671,9.973,11.557]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/LoDMesh,"[297.318,-9.998,-895.398]","[2.229,265.944,357.887]","[3.392,8.774,11.609]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/LoDMesh,"[296.170,-9.908,-856.890]","[0.986,337.695,357.092]","[11.568,10.267,6.606]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/LoDMesh,"[295.952,-0.251,-856.226]","[359.014,157.695,2.908]","[11.865,6.747,6.243]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/LoDMesh,"[302.110,-0.728,-849.740]","[357.834,105.672,2.177]","[4.780,6.460,10.887]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/LoDMesh,"[304.280,-10.238,-838.210]","[1.721,267.552,357.457]","[3.197,10.264,13.751]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/LoDMesh,"[294.969,-10.028,-885.685]","[2.229,246.681,357.887]","[6.428,8.729,10.247]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/LoDMesh,"[295.330,-9.828,-905.080]","[356.930,118.596,0.082]","[8.562,8.430,12.260]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/LoDMesh,"[302.820,-9.958,-849.840]","[2.166,285.672,357.823]","[5.456,10.097,11.220]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/LoDMesh,"[296.411,-1.954,-827.915]","[2.962,33.078,359.191]","[15.178,6.326,10.894]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/LoDMesh,"[256.470,1.934,-865.640]","[0.000,270.000,0.000]","[1.446,6.000,12.529]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/LoDMesh,"[271.888,-1.954,-822.942]","[2.962,358.875,359.191]","[16.684,6.326,2.566]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/LoDMesh,"[294.530,-2.348,-885.940]","[357.772,66.681,2.113]","[5.834,7.028,9.997]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/LoDMesh,"[256.470,1.934,-903.900]","[0.000,270.000,0.000]","[1.574,6.000,13.792]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/LoDMesh,"[294.680,-2.458,-905.450]","[4.475,298.181,4.523]","[7.308,7.290,11.138]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/LoDMesh,"[256.470,1.934,-833.780]","[0.000,270.000,0.000]","[1.652,6.000,14.018]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/LoDMesh,"[271.540,-11.519,-822.930]","[357.038,178.875,0.809]","[16.744,9.973,3.392]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/LoDMesh,"[256.470,1.934,-872.710]","[0.000,270.000,0.000]","[1.446,6.000,12.529]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/LoDMesh,"[296.819,-2.318,-895.495]","[357.772,85.944,2.113]","[2.760,7.072,11.512]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/LoDMesh,"[256.470,1.934,-846.420]","[0.000,270.000,0.000]","[1.446,6.000,12.529]",[]
8,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[256.510,1.934,-891.670]","[0.000,270.000,0.000]","[2.101,6.309,12.798]",[]
8,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[303.560,-0.958,-838.350]","[358.279,87.552,2.543]","[3.047,7.247,13.903]",[]
8,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[296.140,-11.278,-827.700]","[357.038,213.078,0.809]","[16.399,10.511,12.399]",[]
8,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[296.170,-9.908,-856.890]","[0.986,337.695,357.092]","[12.054,10.788,7.307]",[]
8,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[297.318,-9.998,-895.398]","[2.229,265.944,357.887]","[4.088,9.234,11.911]",[]
8,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[295.952,-0.251,-856.226]","[359.014,157.695,2.908]","[12.297,7.083,6.797]",[]
8,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[302.110,-0.728,-849.740]","[357.834,105.672,2.177]","[5.366,6.797,11.264]",[]
8,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[295.330,-9.828,-905.080]","[356.930,118.596,0.082]","[9.378,8.897,12.869]",[]
8,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[302.820,-9.958,-849.840]","[2.166,285.672,357.823]","[6.217,10.627,11.653]",[]
8,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[294.969,-10.028,-885.685]","[2.229,246.681,357.887]","[7.134,9.188,10.712]",[]
8,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[304.280,-10.238,-838.210]","[1.721,267.552,357.457]","[3.908,10.792,14.087]",[]
8,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[294.530,-2.348,-885.940]","[357.772,66.681,2.113]","[6.388,7.394,10.396]",[]
8,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[296.411,-1.954,-827.915]","[2.962,33.078,359.191]","[15.798,6.668,11.574]",[]
8,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[271.888,-1.954,-822.942]","[2.962,358.875,359.191]","[17.056,6.668,3.155]",[]
8,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[256.470,1.934,-865.640]","[0.000,270.000,0.000]","[1.868,6.309,12.798]",[]
8,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[294.680,-2.458,-905.450]","[4.475,298.181,4.523]","[7.813,7.664,11.559]",[]
8,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[256.470,1.934,-903.900]","[0.000,270.000,0.000]","[2.033,6.309,14.089]",[]
8,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[256.470,1.934,-833.780]","[0.000,270.000,0.000]","[2.134,6.309,14.319]",[]
8,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[271.540,-11.519,-822.930]","[357.038,178.875,0.809]","[17.121,10.511,4.175]",[]
8,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[296.819,-2.318,-895.495]","[357.772,85.944,2.113]","[3.289,7.440,11.799]",[]
8,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[256.470,1.934,-846.420]","[0.000,270.000,0.000]","[1.868,6.309,12.798]",[]
8,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[256.470,1.934,-872.710]","[0.000,270.000,0.000]","[1.868,6.309,12.798]",[]
10,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[256.510,1.934,-891.670]","[0.000,270.000,0.000]","[2.101,6.309,12.798]",[]
10,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[303.560,-0.958,-838.350]","[358.279,87.552,2.543]","[3.047,7.247,13.903]",[]
10,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[296.140,-11.278,-827.700]","[357.038,213.078,0.809]","[16.399,10.511,12.399]",[]
10,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[296.170,-9.908,-856.890]","[0.986,337.695,357.092]","[12.054,10.788,7.307]",[]
10,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[297.318,-9.998,-895.398]","[2.229,265.944,357.887]","[4.088,9.234,11.911]",[]
10,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[295.952,-0.251,-856.226]","[359.014,157.695,2.908]","[12.297,7.083,6.797]",[]
10,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[302.110,-0.728,-849.740]","[357.834,105.672,2.177]","[5.366,6.797,11.264]",[]
10,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[295.330,-9.828,-905.080]","[356.930,118.596,0.082]","[9.378,8.897,12.869]",[]
10,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[302.820,-9.958,-849.840]","[2.166,285.672,357.823]","[6.217,10.627,11.653]",[]
10,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[294.969,-10.028,-885.685]","[2.229,246.681,357.887]","[7.134,9.188,10.712]",[]
10,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[304.280,-10.238,-838.210]","[1.721,267.552,357.457]","[3.908,10.792,14.087]",[]
10,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[294.530,-2.348,-885.940]","[357.772,66.681,2.113]","[6.388,7.394,10.396]",[]
10,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[296.411,-1.954,-827.915]","[2.962,33.078,359.191]","[15.798,6.668,11.574]",[]
10,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[271.888,-1.954,-822.942]","[2.962,358.875,359.191]","[17.056,6.668,3.155]",[]
10,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[256.470,1.934,-865.640]","[0.000,270.000,0.000]","[1.868,6.309,12.798]",[]
10,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[294.680,-2.458,-905.450]","[4.475,298.181,4.523]","[7.813,7.664,11.559]",[]
10,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[256.470,1.934,-903.900]","[0.000,270.000,0.000]","[2.033,6.309,14.089]",[]
10,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[256.470,1.934,-833.780]","[0.000,270.000,0.000]","[2.134,6.309,14.319]",[]
10,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[271.540,-11.519,-822.930]","[357.038,178.875,0.809]","[17.121,10.511,4.175]",[]
10,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[296.819,-2.318,-895.495]","[357.772,85.944,2.113]","[3.289,7.440,11.799]",[]
10,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[256.470,1.934,-846.420]","[0.000,270.000,0.000]","[1.868,6.309,12.798]",[]
10,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[256.470,1.934,-872.710]","[0.000,270.000,0.000]","[1.868,6.309,12.798]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[256.510,1.934,-891.670]","[0.000,270.000,0.000]","[2.101,6.309,12.798]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[303.560,-0.958,-838.350]","[358.279,87.552,2.543]","[3.047,7.247,13.903]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[296.140,-11.278,-827.700]","[357.038,213.078,0.809]","[16.399,10.511,12.399]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[296.170,-9.908,-856.890]","[0.986,337.695,357.092]","[12.054,10.788,7.307]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[297.318,-9.998,-895.398]","[2.229,265.944,357.887]","[4.088,9.234,11.911]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[295.952,-0.251,-856.226]","[359.014,157.695,2.908]","[12.297,7.083,6.797]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[302.110,-0.728,-849.740]","[357.834,105.672,2.177]","[5.366,6.797,11.264]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[295.330,-9.828,-905.080]","[356.930,118.596,0.082]","[9.378,8.897,12.869]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[302.820,-9.958,-849.840]","[2.166,285.672,357.823]","[6.217,10.627,11.653]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[294.969,-10.028,-885.685]","[2.229,246.681,357.887]","[7.134,9.188,10.712]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[304.280,-10.238,-838.210]","[1.721,267.552,357.457]","[3.908,10.792,14.087]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[294.530,-2.348,-885.940]","[357.772,66.681,2.113]","[6.388,7.394,10.396]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[296.411,-1.954,-827.915]","[2.962,33.078,359.191]","[15.798,6.668,11.574]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[271.888,-1.954,-822.942]","[2.962,358.875,359.191]","[17.056,6.668,3.155]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[256.470,1.934,-865.640]","[0.000,270.000,0.000]","[1.868,6.309,12.798]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[294.680,-2.458,-905.450]","[4.475,298.181,4.523]","[7.813,7.664,11.559]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[256.470,1.934,-903.900]","[0.000,270.000,0.000]","[2.033,6.309,14.089]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[256.470,1.934,-833.780]","[0.000,270.000,0.000]","[2.134,6.309,14.319]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[271.540,-11.519,-822.930]","[357.038,178.875,0.809]","[17.121,10.511,4.175]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[296.819,-2.318,-895.495]","[357.772,85.944,2.113]","[3.289,7.440,11.799]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[256.470,1.934,-846.420]","[0.000,270.000,0.000]","[1.868,6.309,12.798]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Cliffs/ruinValleyWall01/ruinWall01,"[256.470,1.934,-872.710]","[0.000,270.000,0.000]","[1.868,6.309,12.798]",[]
8,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree01,"[234.820,5.302,-875.690]","[357.154,8.462,355.309]","[10.149,20.542,10.042]","[3.219,19.263,2.973]"
8,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree01,"[301.929,23.920,-950.530]","[0.000,0.000,0.000]","[6.422,16.457,6.584]","[1.340,16.057,1.340]"
8,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree01,"[256.060,7.750,-916.560]","[10.318,303.285,12.192]","[14.381,20.330,11.374]","[6.640,17.692,3.479]"
8,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree01,"[215.800,25.862,-956.530]","[354.022,1.056,349.960]","[12.433,23.996,11.100]","[5.508,21.560,4.059]"
8,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree01,"[214.445,8.290,-903.837]","[358.760,355.404,357.527]","[10.258,22.578,9.884]","[2.893,21.597,2.323]"
8,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree01,"[253.240,12.920,-932.780]","[7.863,3.986,7.378]","[11.743,23.954,12.336]","[4.454,21.601,4.969]"
8,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree01,"[254.650,19.340,-824.020]","[0.000,351.992,0.000]","[9.746,22.041,9.931]","[2.027,21.506,2.027]"
10,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree01,"[234.820,5.302,-875.690]","[357.154,8.462,355.309]","[10.149,20.542,10.042]","[0.000,0.000,0.000]"
10,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree01,"[301.929,23.920,-950.530]","[0.000,0.000,0.000]","[6.422,16.457,6.584]","[0.000,0.000,0.000]"
10,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree01,"[256.060,7.750,-916.560]","[10.318,303.285,12.192]","[14.381,20.330,11.374]","[0.000,0.000,0.000]"
10,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree01,"[215.800,25.862,-956.530]","[354.022,1.056,349.960]","[12.433,23.996,11.100]","[0.000,0.000,0.000]"
10,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree01,"[214.445,8.290,-903.837]","[358.760,355.404,357.527]","[10.258,22.578,9.884]","[0.000,0.000,0.000]"
10,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree01,"[253.240,12.920,-932.780]","[7.863,3.986,7.378]","[11.743,23.954,12.336]","[0.000,0.000,0.000]"
10,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree01,"[254.650,19.340,-824.020]","[0.000,351.992,0.000]","[9.746,22.041,9.931]","[0.000,0.000,0.000]"
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree01,"[234.820,5.302,-875.690]","[357.154,8.462,355.309]","[10.149,20.542,10.042]","[0.000,0.000,0.000]"
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree01,"[301.929,23.920,-950.530]","[0.000,0.000,0.000]","[6.422,16.457,6.584]","[0.000,0.000,0.000]"
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree01,"[256.060,7.750,-916.560]","[10.318,303.285,12.192]","[14.381,20.330,11.374]","[0.000,0.000,0.000]"
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree01,"[215.800,25.862,-956.530]","[354.022,1.056,349.960]","[12.433,23.996,11.100]","[0.000,0.000,0.000]"
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree01,"[214.445,8.290,-903.837]","[358.760,355.404,357.527]","[10.258,22.578,9.884]","[0.000,0.000,0.000]"
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree01,"[253.240,12.920,-932.780]","[7.863,3.986,7.378]","[11.743,23.954,12.336]","[0.000,0.000,0.000]"
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree01,"[254.650,19.340,-824.020]","[0.000,351.992,0.000]","[9.746,22.041,9.931]","[0.000,0.000,0.000]"
8,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree01/LOD1,"[215.800,25.862,-956.530]","[354.022,1.056,349.960]","[12.351,23.533,11.050]",[]
8,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree01/LOD1,"[214.445,8.290,-903.837]","[358.760,355.404,357.527]","[10.237,22.105,9.875]",[]
8,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree01/LOD1,"[253.240,12.920,-932.780]","[7.863,3.986,7.378]","[11.687,23.489,12.268]",[]
8,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree01/LOD1,"[234.820,5.302,-875.690]","[357.154,8.462,355.309]","[10.118,20.123,10.016]",[]
8,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree01/LOD1,"[301.929,23.920,-950.530]","[0.000,0.000,0.000]","[6.422,16.103,6.584]",[]
8,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree01/LOD1,"[256.060,7.750,-916.560]","[10.318,303.285,12.192]","[14.278,19.954,11.342]",[]
8,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree01/LOD1,"[254.650,19.340,-824.020]","[0.000,351.992,0.000]","[9.746,21.569,9.931]",[]
10,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree01/LOD1,"[215.800,25.862,-956.530]","[354.022,1.056,349.960]","[12.351,23.533,11.050]",[]
10,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree01/LOD1,"[214.445,8.290,-903.837]","[358.760,355.404,357.527]","[10.237,22.105,9.875]",[]
10,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree01/LOD1,"[253.240,12.920,-932.780]","[7.863,3.986,7.378]","[11.687,23.489,12.268]",[]
10,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree01/LOD1,"[234.820,5.302,-875.690]","[357.154,8.462,355.309]","[10.118,20.123,10.016]",[]
10,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree01/LOD1,"[301.929,23.920,-950.530]","[0.000,0.000,0.000]","[6.422,16.103,6.584]",[]
10,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree01/LOD1,"[256.060,7.750,-916.560]","[10.318,303.285,12.192]","[14.278,19.954,11.342]",[]
10,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree01/LOD1,"[254.650,19.340,-824.020]","[0.000,351.992,0.000]","[9.746,21.569,9.931]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree01/LOD1,"[215.800,25.862,-956.530]","[354.022,1.056,349.960]","[12.351,23.533,11.050]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree01/LOD1,"[214.445,8.290,-903.837]","[358.760,355.404,357.527]","[10.237,22.105,9.875]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree01/LOD1,"[253.240,12.920,-932.780]","[7.863,3.986,7.378]","[11.687,23.489,12.268]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree01/LOD1,"[234.820,5.302,-875.690]","[357.154,8.462,355.309]","[10.118,20.123,10.016]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree01/LOD1,"[301.929,23.920,-950.530]","[0.000,0.000,0.000]","[6.422,16.103,6.584]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree01/LOD1,"[256.060,7.750,-916.560]","[10.318,303.285,12.192]","[14.278,19.954,11.342]",[]
12,zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree01/LOD1,"[254.650,19.340,-824.020]","[0.000,351.992,0.000]","[9.746,21.569,9.931]",[]
