Frame,ObjectName,Position,RotationEuler,RotationQuat,RendererCenter,RendererSize,ColliderCenter,ColliderSize
10,VRRenderingParamsSetup,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
10,MenuMainCamera/ShaderWarmup/SaberBurnMarkSparkle,"[0.268,2.669,8.194]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]","[0.268,2.669,8.194]","[0.995,1.015,0.219]",[],[]
10,MenuMainCamera/ShaderWarmup/BombHD,"[-1.202,4.192,8.054]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]","[-1.202,4.192,8.054]","[0.995,1.015,0.219]",[],[]
10,MenuMainCamera/ShaderWarmup/FailSprite,"[-2.695,2.721,7.726]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]","[-2.695,2.721,7.726]","[0.995,1.015,0.219]",[],[]
10,MenuMainCamera/ShaderWarmup/TrackMirror-AlsoToRenderSliderBehindIt,"[-4.042,-0.186,6.318]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]","[-3.000,-1.000,4.000]","[4.000,2.000,0.000]",[],[]
10,MenuMainCamera/ShaderWarmup/BigTrackLaneRing(SimpleLitVariant),"[-0.013,-1.818,7.873]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]","[-0.013,-1.818,7.873]","[0.995,1.015,0.219]",[],[]
10,MenuMainCamera/ShaderWarmup,"[-1.229,0.699,7.835]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]",[],[],[],[]
10,SceneStart,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
10,SceneSetup,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
10,MenuMainCamera/ShaderWarmup/ProModeGameNote,"[1.233,-0.342,8.162]","[86.379,186.922,195.935]","[0.726,-0.060,0.051,0.683]",[],[],[],[]
10,MenuMainCamera/ShaderWarmup/NormalGameNote,"[1.240,0.656,8.225]","[86.379,186.922,195.935]","[0.726,-0.060,0.051,0.683]",[],[],[],[]
10,MenuMainCamera/ShaderWarmup/MirroredObstacle,"[2.725,1.129,8.491]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]",[],[],[],[]
10,MenuMainCamera/ShaderWarmup/BeatEffect,"[-0.249,-0.316,7.928]","[3.482,350.956,89.005]","[-0.034,-0.077,0.700,0.709]",[],[],[],[]
10,MenuMainCamera/ShaderWarmup/FarNote,"[1.248,1.654,8.288]","[86.379,186.922,195.935]","[0.726,-0.060,0.051,0.683]",[],[],[],[]
10,MenuMainCamera/ShaderWarmup/NormalGameNote/NoteCube/NoteArrow,"[1.281,0.779,7.982]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]","[1.281,0.776,7.982]","[0.299,0.096,0.062]",[],[]
10,MenuMainCamera/ShaderWarmup/Obstacle,"[-1.229,0.699,7.835]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]",[],[],[],[]
10,MenuMainCamera/ShaderWarmup/MirroredGameNote,"[2.714,-0.368,8.396]","[86.379,186.922,195.935]","[0.726,-0.060,0.051,0.683]",[],[],[],[]
10,MenuMainCamera,"[0.027,1.185,-0.051]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]",[],[],[],[]
10,MenuMainCamera/ShaderWarmup/FarCubeNoteDebrisHD,"[2.247,3.133,8.538]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]",[],[],[],[]
10,MenuMainCamera/ShaderWarmup/NoteDebrisHD,"[0.253,0.673,8.069]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]",[],[],[],[]
10,MenuMainCamera/ShaderWarmup/MirroredBombNote,"[2.722,0.630,8.459]","[86.379,186.922,195.935]","[0.726,-0.060,0.051,0.683]",[],[],[],[]
10,MenuMainCamera/DustPS,"[0.027,1.185,-0.051]","[86.379,186.922,195.935]","[0.726,-0.060,0.051,0.683]","[-0.844,1.152,3.183]","[5.899,3.651,3.836]",[],[]
10,MenuMainCamera/ShaderWarmup/FlyingScoreEffect/Line,"[0.730,-1.481,8.012]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]","[0.730,-1.481,8.012]","[0.348,0.058,0.250]",[],[]
10,BloomSkyboxQuad,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.000,0.000,0.000]","[100000000.000,100000000.000,100000000.000]",[],[]
10,MenuMainCamera/ShaderWarmup/Obstacle/HideWrapper/ObstacleFakeGlow,"[-1.303,1.168,8.359]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]","[-1.303,1.168,8.359]","[1.745,1.630,1.825]",[],[]
10,MenuMainCamera/ShaderWarmup/Obstacle/ObstacleCore/Collider,"[-1.303,1.168,8.359]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]",[],[],"[-1.306,1.165,8.358]","[1.140,1.065,1.193]"
10,MenuMainCamera/ShaderWarmup/MirroredBombNote/Mesh,"[2.722,0.630,8.459]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]","[2.731,0.642,8.461]","[0.637,0.580,0.591]",[],[]
10,MenuMainCamera/ShaderWarmup/NormalGameNote/NoteCube/BigCuttable,"[1.240,0.656,8.225]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]",[],[],"[1.277,0.670,7.979]","[0.951,0.573,1.142]"
10,MenuMainCamera/ShaderWarmup/Obstacle/ObstacleCore/DepthWrite,"[-1.303,1.168,8.359]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]","[-1.303,1.168,8.359]","[1.141,1.065,1.193]",[],[]
10,MenuMainCamera/ShaderWarmup/MirroredObstacle/ObstacleFrame,"[2.651,1.597,9.015]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]","[2.651,1.597,9.015]","[1.152,1.076,1.205]",[],[]
10,MenuMainCamera/ShaderWarmup/Obstacle/HideWrapper/ObstacleFrame,"[-1.303,1.168,8.359]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]","[-1.303,1.168,8.359]","[1.152,1.076,1.205]",[],[]
10,MenuMainCamera/ShaderWarmup/NoteDebrisHD/NoteDebrisMesh,"[0.253,0.673,8.069]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]","[0.253,0.673,8.069]","[0.570,0.532,0.596]",[],[]
10,MenuMainCamera/ShaderWarmup/FarCubeNoteDebrisHD/NoteDebrisMesh,"[2.247,3.133,8.538]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]","[2.247,3.133,8.538]","[0.570,0.532,0.596]",[],[]
10,MenuMainCamera/ShaderWarmup/Obstacle/ObstacleCore,"[-1.303,1.168,8.359]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]","[-1.303,1.168,8.359]","[1.141,1.065,1.193]",[],[]
10,BlueNoiseHelper,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
10,MenuMainCamera/ShaderWarmup/FlyingScoreEffect,"[0.731,-1.332,8.022]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]",[],[],[],[]
10,MenuMainCamera/ShaderWarmup/FlyingScoreEffect/Text,"[0.721,-1.331,8.020]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]","[0.718,-1.332,8.019]","[0.315,0.169,0.060]",[],[]
10,MenuMainCamera/ShaderWarmup/NormalGameNote/NoteCube/SmallCuttable,"[1.240,0.656,8.225]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]",[],[],"[1.238,0.655,8.225]","[0.403,0.377,0.422]"
10,MenuMainCamera/ShaderWarmup/ProModeGameNote/NoteCube/SmallCuttable,"[1.233,-0.342,8.162]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]",[],[],"[1.231,-0.343,8.162]","[0.576,0.538,0.603]"
10,MenuMainCamera/ShaderWarmup/BeatEffect/SpriteV,"[-0.277,-0.316,7.924]","[3.482,350.956,89.005]","[-0.034,-0.077,0.700,0.709]","[-1.898,-0.287,7.667]","[3.274,0.287,0.723]",[],[]
10,MenuMainCamera/ShaderWarmup/BeatEffect/Light,"[-0.249,-0.316,7.928]","[3.482,350.956,89.005]","[-0.034,-0.077,0.700,0.709]",[],[],[],[]
10,SceneCameraBloomPrePass,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
10,MenuMainCamera/ShaderWarmup/Obstacle/HideWrapper,"[-1.229,0.699,7.835]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]",[],[],[],[]
10,MenuMainCamera/ShaderWarmup/MirroredGameNote/NoteCube,"[2.714,-0.368,8.396]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]","[2.714,-0.368,8.396]","[0.570,0.532,0.596]",[],[]
10,MenuMainCamera/ShaderWarmup/FarNote/NoteCube,"[1.248,1.654,8.288]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]","[1.248,1.654,8.288]","[0.570,0.532,0.596]",[],[]
10,MenuMainCamera/ShaderWarmup/ProModeGameNote/NoteCube,"[1.233,-0.342,8.162]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]","[1.233,-0.342,8.162]","[0.570,0.532,0.596]",[],[]
10,MenuMainCamera/ShaderWarmup/NormalGameNote/NoteCube,"[1.240,0.656,8.225]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]","[1.240,0.656,8.225]","[0.570,0.532,0.596]",[],[]
10,MenuMainCamera/ShaderWarmup/NormalGameNote/NoteCube/NoteArrowGlow,"[1.281,0.774,7.982]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]","[1.281,0.774,7.982]","[0.555,0.289,0.105]",[],[]
10,MenuMainCamera/ShaderWarmup/ProModeGameNote/NoteCube/BigCuttableHeading,"[1.311,-0.312,7.669]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]",[],[],"[1.309,-0.313,7.670]","[0.576,0.538,0.603]"
10,MenuMainCamera/ShaderWarmup/MirroredGameNote/NoteCube/NoteArrow,"[2.755,-0.245,8.153]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]","[2.755,-0.248,8.153]","[0.299,0.096,0.062]",[],[]
10,MenuMainCamera/ShaderWarmup/MultiplayerGameBigAvatar/AvatarAndSabers/LeftSaberBase,"[-37.171,3.968,174.774]","[3.482,350.956,344.005]","[0.041,-0.074,-0.136,0.987]",[],[],[],[]
10,MenuMainCamera/ShaderWarmup/MirroredGameNote/NoteCube/NoteCircleGlow,"[2.754,-0.353,8.147]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]","[2.754,-0.353,8.147]","[0.498,0.508,0.109]",[],[]
10,MenuMainCamera/ShaderWarmup/ProModeGameNote/NoteCube/NoteArrowGlow,"[1.273,-0.224,7.919]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]","[1.273,-0.224,7.919]","[0.555,0.289,0.105]",[],[]
10,MenuMainCamera/ShaderWarmup/MultiplayerGameBigAvatar/AvatarAndSabers/RightSaberBase/Bottom,"[-27.690,3.802,176.272]","[3.482,350.956,14.005]","[0.020,-0.082,0.124,0.989]",[],[],[],[]
10,MenuMainCamera/ShaderWarmup/MultiplayerGameBigAvatar,"[-5.860,0.780,7.102]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]",[],[],[],[]
10,MenuMainCamera/ShaderWarmup/MultiplayerGameBigAvatar/HologramRays,"[-5.860,0.780,7.102]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]",[],[],[],[]
10,MenuMainCamera/ShaderWarmup/MultiplayerGameBigAvatar/HologramRays/HologramLaserHolder/HologramLaser,"[-5.877,2.266,7.374]","[83.897,180.351,189.387]","[0.741,-0.059,0.052,0.666]",[],[],[],[]
10,MenuMainCamera/ShaderWarmup/MultiplayerGameBigAvatar/AvatarAndSabers/RightSaberBase/Top,"[-28.318,3.559,180.215]","[3.482,350.956,14.005]","[0.020,-0.082,0.124,0.989]",[],[],[],[]
10,MenuMainCamera/ShaderWarmup/ProModeGameNote/NoteCube/SmallCuttableTrailing (2),"[1.233,-0.342,8.162]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]",[],[],"[1.231,-0.343,8.162]","[0.576,0.538,0.603]"
10,MenuMainCamera/ShaderWarmup/ProModeGameNote/NoteCube/NoteArrow,"[1.273,-0.219,7.919]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]","[1.273,-0.222,7.919]","[0.299,0.096,0.062]",[],[]
10,ColorManager,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
10,MenuMainCamera/ShaderWarmup/ProModeGameNote/NoteCube/SmallCuttableTrailing (3),"[1.233,-0.342,8.162]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]",[],[],"[1.231,-0.343,8.162]","[0.576,0.538,0.603]"
10,MenuMainCamera/ShaderWarmup/MirroredSlider,"[-2.655,0.946,4.072]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]",[],[],[],[]
10,MenuMainCamera/ShaderWarmup/Slider,"[-2.655,0.946,4.072]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]",[],[],[],[]
10,MenuMainCamera/ShaderWarmup/ProModeGameNote/NoteCube/SmallCuttableTrailing (4),"[1.233,-0.342,8.162]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]",[],[],"[1.231,-0.343,8.162]","[0.576,0.538,0.603]"
10,MenuMainCamera/ShaderWarmup/FarNote/NoteCube/NoteCircleGlow,"[1.288,1.669,8.038]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]","[1.288,1.669,8.038]","[0.498,0.508,0.109]",[],[]
10,MenuMainCamera/ShaderWarmup/FarNote/NoteCube/NoteArrowGlow,"[1.288,1.772,8.045]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]","[1.288,1.772,8.045]","[0.555,0.289,0.105]",[],[]
10,MenuMainCamera/ShaderWarmup/MultiplayerGameBigAvatar/AvatarAndSabers/LeftSaberBase/Bottom,"[-37.171,3.968,174.774]","[3.482,350.956,344.005]","[0.041,-0.074,-0.136,0.987]",[],[],[],[]
10,MenuMainCamera/ShaderWarmup/NormalGameNote/NoteCube/NoteCircleGlow,"[1.280,0.671,7.975]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]","[1.280,0.671,7.975]","[0.498,0.508,0.109]",[],[]
10,MenuMainCamera/ShaderWarmup/MirroredSlider/Slider_MeshRenderer,"[-2.655,0.946,4.072]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]","[-3.310,1.648,8.297]","[53389460000000000000000000000000000000.000,20665890000000000000000000000000000000.000,335431900000000000000000000000000000000.000]",[],[]
10,MenuMainCamera/ShaderWarmup/Slider/Slider_MeshRenderer,"[-2.655,0.946,4.072]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]","[-3.310,1.648,8.297]","[53389460000000000000000000000000000000.000,20665890000000000000000000000000000000.000,335431900000000000000000000000000000000.000]",[],[]
10,MenuMainCamera/ShaderWarmup/MultiplayerGameBigAvatar/HologramRays/HologramRays,"[-5.867,0.778,7.144]","[0.994,81.017,93.482]","[0.478,0.440,0.550,0.525]","[-8.639,-0.213,23.858]","[7.176,2.177,33.756]",[],[]
10,MenuMainCamera/ShaderWarmup/MultiplayerGameBigAvatar/AvatarAndSabers,"[-11.195,-1.284,40.618]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]",[],[],[],[]
10,MenuMainCamera/ShaderWarmup/NoteDebrisLW,"[-0.253,0.689,7.991]","[3.437,350.876,359.067]","[0.031,-0.079,-0.006,0.996]",[],[],"[-0.256,0.687,7.991]","[0.160,0.160,0.160]"
10,MenuMainCamera/ShaderWarmup/NoteDebrisLW/NoteDebrisMesh,"[-0.253,0.689,7.991]","[3.437,350.876,359.067]","[0.031,-0.079,-0.006,0.996]","[-0.253,0.689,7.991]","[0.544,0.507,0.568]",[],[]
10,MenuMainCamera/ShaderWarmup/FarNote/NoteCube/NoteArrow,"[1.289,1.777,8.045]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]","[1.288,1.774,8.044]","[0.299,0.096,0.062]",[],[]
10,MenuMainCamera/ShaderWarmup/ProModeGameNote/NoteCube/NoteCircleGlow,"[1.272,-0.327,7.913]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]","[1.272,-0.327,7.913]","[0.498,0.508,0.109]",[],[]
10,MenuMainCamera/ShaderWarmup/MultiplayerGameBigAvatar/AvatarAndSabers/LeftSaberBase/Top,"[-37.799,3.725,178.717]","[3.482,350.956,344.005]","[0.041,-0.074,-0.136,0.987]",[],[],[],[]
10,MenuMainCamera/ShaderWarmup/MultiplayerGameBigAvatar/HologramRays/HologramLaserHolder,"[-5.877,2.266,7.374]","[6.021,350.912,359.001]","[0.053,-0.079,-0.005,0.995]",[],[],[],[]
10,MenuMainCamera/ShaderWarmup/MultiplayerObstacle/ObstacleFrame,"[-2.785,1.194,8.125]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]","[-2.785,1.194,8.125]","[1.152,1.076,1.205]",[],[]
10,MenuMainCamera/ShaderWarmup/MultiplayerObstacle/FakeGlowWrapper/ObstacleFakeGlow,"[-2.785,1.194,8.125]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]","[-2.785,1.194,8.125]","[1.745,1.630,1.825]",[],[]
10,MenuMainCamera/ShaderWarmup/MultiplayerObstacle/ObstacleCore,"[-2.785,1.194,8.125]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]","[-2.785,1.194,8.125]","[1.141,1.065,1.193]",[],[]
10,MenuMainCamera/ShaderWarmup/MultiplayerObstacle/ObstacleCore/DepthWrite,"[-2.785,1.194,8.125]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]","[-2.785,1.194,8.125]","[1.141,1.065,1.193]",[],[]
10,MenuMainCamera/ShaderWarmup/MultiplayerObstacle,"[-2.710,0.725,7.601]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]",[],[],[],[]
10,MenuMainCamera/ShaderWarmup/MultiplayerObstacle/FakeGlowWrapper,"[-2.710,0.725,7.601]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]",[],[],[],[]
10,MenuMainCamera/ShaderWarmup/MirroredSlider/MeshController,"[-2.655,0.946,4.072]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]",[],[],[],[]
10,MenuMainCamera/ShaderWarmup/Slider/MeshController,"[-2.655,0.946,4.072]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]",[],[],[],[]
10,MenuMainCamera/ShaderWarmup/FarCubeNoteDebrisLW,"[1.256,2.652,8.350]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]",[],[],[],[]
10,MenuMainCamera/ShaderWarmup/FarCubeNoteDebrisLW/NoteDebrisMesh,"[1.256,2.652,8.350]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]","[1.256,2.652,8.350]","[0.544,0.508,0.568]",[],[]
10,MenuMainCamera/ShaderWarmup/MultiplayerGameBigAvatar/AvatarAndSabers/Head,"[-11.195,-1.284,40.618]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]",[],[],[],[]
10,MenuMainCamera/ShaderWarmup/ProModeGameNote/NoteCube/SmallCuttableTrailing (1),"[1.233,-0.342,8.162]","[3.482,350.956,359.005]","[0.031,-0.079,-0.006,0.996]",[],[],"[1.231,-0.343,8.162]","[0.576,0.538,0.603]"
10,MenuMainCamera/ShaderWarmup/MultiplayerGameBigAvatar/AvatarAndSabers/RightSaberBase,"[-27.690,3.802,176.272]","[3.482,350.956,14.005]","[0.020,-0.082,0.124,0.989]",[],[],[],[]
