ObjectName,Scene,Parent,Level,Type,Layer,Active,Position,Rotation,Scale,InView,HasRenderer,HasCollider,Components
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/M/Stroke,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/M,10,Empty,UI,False,"[0.374,1.170,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/M/BG,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/M,10,Empty,UI,False,"[0.374,1.170,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/M/Text,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/M,10,Empty,UI,False,"[0.377,1.254,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|CurvedTextMeshPro
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/M,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row,9,Empty,UI,False,"[0.374,1.170,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|UIKeyboardKey|CanvasRenderer|SignalOnUIButtonClick|NoTransitionsButton|ButtonStaticAnimations|Touchable|LayoutElement
ViewControllers/SelectRegionViewController/SimpleTextDropDown,HealthWarning,ViewControllers/SelectRegionViewController,2,Empty,UI,False,"[0.000,0.660,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|SimpleTextDropdown
ViewControllers/SelectLanguageViewController/Continue/BG,HealthWarning,ViewControllers/SelectLanguageViewController/Continue,3,Empty,UI,False,"[-0.050,0.380,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
ViewControllers/SelectLanguageViewController/Continue/Content/Text,HealthWarning,ViewControllers/SelectLanguageViewController/Continue/Content,4,Empty,UI,False,"[-0.050,0.380,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|CurvedTextMeshPro|LocalizedTextMeshProUGUI
ViewControllers/SelectLanguageViewController/Continue,HealthWarning,ViewControllers/SelectLanguageViewController,2,Empty,UI,False,"[0.000,0.380,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|SignalOnUIButtonClick|NoTransitionsButton|ButtonStaticAnimations|StackLayoutGroup|Animation
ViewControllers/SelectRegionViewController/SimpleTextDropDown/DropdownTableView,HealthWarning,ViewControllers/SelectRegionViewController/SimpleTextDropDown,3,Empty,UI,False,"[0.100,0.580,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ScrollView|TableView|ModalView|Canvas|VRGraphicRaycaster|Touchable|EventSystemListener
ViewControllers/SelectRegionViewController/SimpleTextDropDown/DropdownTableView/Viewport/Content/SimpleTextTableCell (3)/BG,HealthWarning,ViewControllers/SelectRegionViewController/SimpleTextDropDown/DropdownTableView/Viewport/Content/SimpleTextTableCell (3),7,Empty,UI,False,"[0.020,0.580,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
ViewControllers/SelectRegionViewController/SimpleTextDropDown/DropdownTableView/Viewport/Content/SimpleTextTableCell (3),HealthWarning,ViewControllers/SelectRegionViewController/SimpleTextDropDown/DropdownTableView/Viewport/Content,6,Empty,UI,False,"[0.020,0.580,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|SimpleTextTableCell|Touchable|SelectableCellStaticAnimations|Animation
ViewControllers/SelectRegionViewController/SimpleTextDropDown/DropdownTableView/Viewport/Content/SimpleTextTableCell (3)/Text,HealthWarning,ViewControllers/SelectRegionViewController/SimpleTextDropDown/DropdownTableView/Viewport/Content/SimpleTextTableCell (3),7,Empty,UI,False,"[0.020,0.580,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|CurvedTextMeshPro
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/D/BG,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/D,10,Empty,UI,False,"[-0.765,1.380,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/D,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row,9,Empty,UI,False,"[-0.765,1.380,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|UIKeyboardKey|CanvasRenderer|SignalOnUIButtonClick|NoTransitionsButton|ButtonStaticAnimations|Touchable|LayoutElement
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/D/Text,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/D,10,Empty,UI,False,"[-0.762,1.464,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|CurvedTextMeshPro
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/D/Stroke,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/D,10,Empty,UI,False,"[-0.765,1.380,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/S/BG,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/S,10,Empty,UI,False,"[-0.975,1.380,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/S/Text,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/S,10,Empty,UI,False,"[-0.972,1.464,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|CurvedTextMeshPro
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/S,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row,9,Empty,UI,False,"[-0.975,1.380,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|UIKeyboardKey|CanvasRenderer|SignalOnUIButtonClick|NoTransitionsButton|ButtonStaticAnimations|Touchable|LayoutElement
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/S/Stroke,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/S,10,Empty,UI,False,"[-0.975,1.380,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
MenuEnvironmentCore/PlayersPlace/MenuFeet/PlatformId,HealthWarning,MenuEnvironmentCore/PlayersPlace/MenuFeet,3,Mesh,Default,True,"[0.122,0.005,0.045]","[90.000,0.000,0.000]","[0.008,0.008,0.008]",False,True,False,RectTransform|MeshRenderer|TextMeshPro|MeshFilter
MenuEnvironmentCore/PlayersPlace/MenuFeet/Feet,HealthWarning,MenuEnvironmentCore/PlayersPlace/MenuFeet,3,Empty,DontShowInExternalMRCamera,True,"[0.000,0.005,0.000]","[90.000,0.000,0.000]","[1.200,1.200,1.200]",False,True,False,Transform|SpriteRenderer
MenuCore/Rendering/GrabPassTexture1,HealthWarning,MenuCore/Rendering,2,Mesh,GrabPassTexture1,True,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,True,False,Transform|OnWillRenderObjectTrigger|MeshRenderer|MeshFilter|SortingLayer|GraphicSettingsConditionalActivator
ViewControllers/SelectLanguageViewController/Continue/OutlineWrapper/Outline,HealthWarning,ViewControllers/SelectLanguageViewController/Continue/OutlineWrapper,4,Empty,UI,False,"[-0.050,0.380,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
ViewControllers/HealthWarningViewController/SafeAreaRectChecker,HealthWarning,ViewControllers/HealthWarningViewController,2,Empty,UI,False,"[0.000,0.000,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|SafeAreaRectChecker
ViewControllers/SelectRegionViewController/SimpleTextDropDown/DropdownTableView/Viewport/Content,HealthWarning,ViewControllers/SelectRegionViewController/SimpleTextDropDown/DropdownTableView/Viewport,5,Empty,UI,False,"[0.020,0.580,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform
ViewControllers/EndOfLifeNoticeViewController/BottomPanel/Buttons/Acknowledge/BGDisabled,HealthWarning,ViewControllers/EndOfLifeNoticeViewController/BottomPanel/Buttons/Acknowledge,5,Empty,UI,False,"[0.100,-0.700,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
ViewControllers/PrivacyPolicyViewController/TextPageScrollView/ScrollBar/VerticalScrollIndicator,HealthWarning,ViewControllers/PrivacyPolicyViewController/TextPageScrollView/ScrollBar,4,Empty,UI,False,"[0.980,0.580,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|VerticalScrollIndicator|CanvasRenderer|ImageView
ViewControllers/EulaViewController/TextPageScrollView/ScrollBar/VerticalScrollIndicator,HealthWarning,ViewControllers/EulaViewController/TextPageScrollView/ScrollBar,4,Empty,UI,False,"[0.980,0.580,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|VerticalScrollIndicator|CanvasRenderer|ImageView
ViewControllers/ExplicitContentWarningViewController/GameObject/GameObject/LabelWithToggle/SwitchView/BackgroundImage/OffText,HealthWarning,ViewControllers/ExplicitContentWarningViewController/GameObject/GameObject/LabelWithToggle/SwitchView/BackgroundImage,7,Empty,UI,False,"[0.618,0.189,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|CurvedTextMeshPro
ViewControllers/NoUserAgeWarningViewController/CentreButtons/Buttons/Show/Content,HealthWarning,ViewControllers/NoUserAgeWarningViewController/CentreButtons/Buttons/Show,5,Empty,UI,False,"[0.000,-0.197,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|StackLayoutGroup|LayoutElement
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/F/Stroke,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/F,10,Empty,UI,False,"[-0.555,1.380,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/F/BG,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/F,10,Empty,UI,False,"[-0.555,1.380,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/F,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row,9,Empty,UI,False,"[-0.555,1.380,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|UIKeyboardKey|CanvasRenderer|SignalOnUIButtonClick|NoTransitionsButton|ButtonStaticAnimations|Touchable|LayoutElement
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/F/Text,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/F,10,Empty,UI,False,"[-0.552,1.464,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|CurvedTextMeshPro
ViewControllers/SelectRegionViewController/SimpleTextDropDown/DropDownButton/Text,HealthWarning,ViewControllers/SelectRegionViewController/SimpleTextDropDown/DropDownButton,4,Empty,UI,False,"[0.000,0.580,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|CurvedTextMeshPro
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/U,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row,9,Empty,UI,False,"[-0.034,1.590,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|UIKeyboardKey|CanvasRenderer|SignalOnUIButtonClick|NoTransitionsButton|ButtonStaticAnimations|Touchable|LayoutElement
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/U/Text,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/U,10,Empty,UI,False,"[-0.031,1.674,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|CurvedTextMeshPro
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/U/BG,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/U,10,Empty,UI,False,"[-0.034,1.590,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/U/Stroke,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/U,10,Empty,UI,False,"[-0.034,1.590,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
ViewControllers/SelectRegionViewController/Continue/Content,HealthWarning,ViewControllers/SelectRegionViewController/Continue,3,Empty,UI,False,"[0.000,0.380,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|StackLayoutGroup|LayoutElement
MenuEnvironmentCore/LightmapLightsWithIds/B,HealthWarning,MenuEnvironmentCore/LightmapLightsWithIds,2,Empty,Default,True,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,Transform|LightmapLightWithIds
ViewControllers/NoUserAgeWarningViewController/CentreButtons,HealthWarning,ViewControllers/NoUserAgeWarningViewController,2,Empty,UI,False,"[0.000,-0.097,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
ViewControllers/NoUserAgeWarningViewController/CentreButtons/SafeAreaConfirmationText,HealthWarning,ViewControllers/NoUserAgeWarningViewController/CentreButtons,3,Empty,UI,False,"[0.000,-0.197,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|CurvedTextMeshPro|LocalizedTextMeshProUGUI
ViewControllers/NoUserAgeWarningViewController,HealthWarning,ViewControllers,1,Empty,UI,False,"[0.000,0.000,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|Canvas|VRGraphicRaycaster|CanvasGroup|CanvasRenderer|Touchable|NoUserAgeWarningViewController
ViewControllers/EndOfLifeNoticeViewController/HealthWarningText,HealthWarning,ViewControllers/EndOfLifeNoticeViewController,2,Empty,UI,False,"[0.000,0.070,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|CurvedTextMeshPro
ViewControllers/NoUserAgeWarningViewController/CentreButtons/Buttons,HealthWarning,ViewControllers/NoUserAgeWarningViewController/CentreButtons,3,Empty,UI,False,"[0.000,-0.297,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|HorizontalLayoutGroup|ContentSizeFitter
ViewControllers/EndOfLifeNoticeViewController,HealthWarning,ViewControllers,1,Empty,UI,False,"[0.000,0.000,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|Canvas|VRGraphicRaycaster|CanvasGroup|CanvasRenderer|Touchable|EndOfLifeNoticeViewController
ViewControllers/NoUserAgeWarningViewController/GameObject/ContentNoticeText,HealthWarning,ViewControllers/NoUserAgeWarningViewController/GameObject,3,Empty,UI,False,"[0.000,0.347,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|CurvedTextMeshPro|LocalizedTextMeshProUGUI|LayoutElement
ViewControllers/EndOfLifeNoticeViewController/BottomPanel/Buttons,HealthWarning,ViewControllers/EndOfLifeNoticeViewController/BottomPanel,3,Empty,UI,False,"[0.000,-0.800,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|HorizontalLayoutGroup|ContentSizeFitter
ViewControllers/EndOfLifeNoticeViewController/BottomPanel,HealthWarning,ViewControllers/EndOfLifeNoticeViewController,2,Empty,UI,False,"[0.000,-0.800,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/A/BG,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/A,10,Empty,UI,False,"[-1.185,1.380,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/A,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row,9,Empty,UI,False,"[-1.185,1.380,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|UIKeyboardKey|CanvasRenderer|SignalOnUIButtonClick|NoTransitionsButton|ButtonStaticAnimations|Touchable|LayoutElement
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/A/Text,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/A,10,Empty,UI,False,"[-1.182,1.464,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|CurvedTextMeshPro
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/A/Stroke,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/A,10,Empty,UI,False,"[-1.185,1.380,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
ViewControllers/SelectRegionViewController/SimpleTextDropDown/DropdownTableView/Viewport/Content/SimpleTextTableCell,HealthWarning,ViewControllers/SelectRegionViewController/SimpleTextDropDown/DropdownTableView/Viewport/Content,6,Empty,UI,False,"[0.020,0.580,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|SimpleTextTableCell|Touchable|SelectableCellStaticAnimations|Animation
ViewControllers/SelectRegionViewController/SimpleTextDropDown/DropdownTableView/Viewport/Content/SimpleTextTableCell/BG,HealthWarning,ViewControllers/SelectRegionViewController/SimpleTextDropDown/DropdownTableView/Viewport/Content/SimpleTextTableCell,7,Empty,UI,False,"[0.020,0.580,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
ViewControllers/SelectRegionViewController/SimpleTextDropDown/DropdownTableView/Viewport/Content/SimpleTextTableCell/Text,HealthWarning,ViewControllers/SelectRegionViewController/SimpleTextDropDown/DropdownTableView/Viewport/Content/SimpleTextTableCell,7,Empty,UI,False,"[0.020,0.580,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|CurvedTextMeshPro
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Numpad/Row,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Numpad,8,Empty,Default,False,"[1.065,0.960,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|HorizontalLayoutGroup
ViewControllers/HealthWarningViewController/BottomPanel/Buttons/Continue/Content,HealthWarning,ViewControllers/HealthWarningViewController/BottomPanel/Buttons/Continue,5,Empty,UI,False,"[0.000,-0.700,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|StackLayoutGroup|LayoutElement
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer,5,Empty,Default,False,"[0.000,1.275,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|Canvas|VRGraphicRaycaster|ImageView|ModalView
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Numpad/Row/0/BG,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Numpad/Row/0,10,Empty,UI,False,"[1.065,0.960,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Numpad/Row/0/Text,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Numpad/Row/0,10,Empty,UI,False,"[1.068,1.044,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|CurvedTextMeshPro
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Numpad/Row/0,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Numpad/Row,9,Empty,UI,False,"[1.065,0.960,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|UIKeyboardKey|CanvasRenderer|SignalOnUIButtonClick|NoTransitionsButton|ButtonStaticAnimations|Touchable|LayoutElement
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Numpad/Row/0/Stroke,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Numpad/Row/0,10,Empty,UI,False,"[1.065,0.960,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
ViewControllers/EulaViewController/BottomPanel/ProgressBar,HealthWarning,ViewControllers/EulaViewController/BottomPanel,3,Empty,UI,False,"[0.000,-0.780,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
MenuCore/UI/ScreenSystem/TopScreen/TitleViewController/BackButton,HealthWarning,MenuCore/UI/ScreenSystem/TopScreen/TitleViewController,5,Empty,UI,False,"[-1.080,2.685,4.365]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|SignalOnUIButtonClick|CanvasRenderer|Touchable|ButtonStaticAnimations|NoTransitionsButton|Animation
MenuCore/UI/ScreenSystem/TopScreen/TitleViewController/BackButton/Icon,HealthWarning,MenuCore/UI/ScreenSystem/TopScreen/TitleViewController/BackButton,6,Empty,UI,False,"[-1.560,2.685,4.365]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
MenuCore/UI/ScreenSystem/TopScreen/TitleViewController/BackButton/BG,HealthWarning,MenuCore/UI/ScreenSystem/TopScreen/TitleViewController/BackButton,6,Empty,UI,False,"[-1.560,2.685,4.365]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/H/Text,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/H,10,Empty,UI,False,"[-0.132,1.464,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|CurvedTextMeshPro
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/H,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row,9,Empty,UI,False,"[-0.135,1.380,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|UIKeyboardKey|CanvasRenderer|SignalOnUIButtonClick|NoTransitionsButton|ButtonStaticAnimations|Touchable|LayoutElement
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/H/BG,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/H,10,Empty,UI,False,"[-0.135,1.380,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
