Frame,ObjectName,Position,RotationEuler,RotationQuat,RendererCenter,RendererSize,ColliderCenter,ColliderSize
19,Wrapper/StandardGameplay/LocalPlayerGameCore/Origin/VRGameCore/LeftHand/LeftSaber/BasicSaberModel(Clone)/BasicSaber/SaberHandle,"[0.070,0.887,0.296]","[315.474,98.278,255.424]","[-0.705,0.232,-0.304,0.597]","[0.073,0.872,0.211]","[0.056,0.078,0.165]",[],[]
19,Wrapper/StandardGameplay/LocalPlayerGameCore/Origin/VRGameCore/LeftHand/LeftSaber/BasicSaberModel(Clone)/BasicSaber/SaberBlade,"[0.070,0.887,0.296]","[315.474,98.278,255.424]","[-0.705,0.232,-0.304,0.597]","[0.053,0.977,0.785]","[0.086,0.228,0.987]",[],[]
19,Wrapper/StandardGameplay/LocalPlayerGameCore/Origin/VRGameCore/LeftHand/LeftSaber/BasicSaberModel(Clone)/BasicSaber/SaberGlowingEdges,"[0.070,0.887,0.296]","[315.474,98.278,255.424]","[-0.705,0.232,-0.304,0.597]","[0.056,0.962,0.704]","[0.092,0.260,1.163]",[],[]
19,Wrapper/StandardGameplay/LocalPlayerGameCore/Origin/VRGameCore/LeftHand/LeftSaber/BasicSaberModel(Clone)/BasicSaber,"[0.070,0.887,0.296]","[349.664,357.944,315.464]","[-0.077,-0.051,-0.379,0.921]",[],[],[],[]
19,Wrapper/StandardGameplay/LocalPlayerGameCore/Origin/VRGameCore/LeftHand/LeftSaber/BasicSaberModel(Clone),"[0.070,0.887,0.296]","[349.664,357.944,315.464]","[-0.077,-0.051,-0.379,0.921]",[],[],[],[]
19,Wrapper/StandardGameplay/LocalPlayerGameCore/Origin/VRGameCore/RightHand/RightSaber/BasicSaberModel(Clone)/FakeGlow1,"[0.000,0.000,-0.170]","[0.000,90.000,90.000]","[0.500,0.500,0.500,0.500]","[0.000,0.000,-0.170]","[0.000,0.000,0.000]",[],[]
19,Wrapper/StandardGameplay/LocalPlayerGameCore/Origin/VRGameCore/RightHand/RightSaber/BasicSaberModel(Clone)/FakeGlow0,"[0.000,0.000,1.000]","[0.000,90.000,90.000]","[0.500,0.500,0.500,0.500]","[0.000,0.000,1.000]","[0.000,0.000,0.000]",[],[]
19,Wrapper/StandardGameplay/LocalPlayerGameCore/Origin/VRGameCore/RightHand/RightSaber/BasicSaberModel(Clone)/BasicSaber/SaberHandle,"[0.000,0.000,0.000]","[270.000,0.000,0.000]","[-0.707,0.000,0.000,0.707]","[0.000,0.000,-0.086]","[0.036,0.036,0.158]",[],[]
19,Wrapper/StandardGameplay/LocalPlayerGameCore/Origin/VRGameCore/RightHand/RightSaber/BasicSaberModel(Clone)/BasicSaber/SaberBlade,"[0.000,0.000,0.000]","[270.000,0.000,0.000]","[-0.707,0.000,0.000,0.707]","[0.000,0.000,0.498]","[0.036,0.036,0.995]",[],[]
19,Wrapper/StandardGameplay/LocalPlayerGameCore/Origin/VRGameCore/RightHand/RightSaber/BasicSaberModel(Clone)/BasicSaber/SaberGlowingEdges,"[0.000,0.000,0.000]","[270.000,0.000,0.000]","[-0.707,0.000,0.000,0.707]","[0.000,0.000,0.415]","[0.036,0.036,1.173]",[],[]
19,Wrapper/StandardGameplay/LocalPlayerGameCore/Origin/VRGameCore/RightHand/RightSaber/BasicSaberModel(Clone)/BasicSaber,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/LocalPlayerGameCore/Origin/VRGameCore/RightHand/RightSaber/BasicSaberModel(Clone),"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/LevelTransitions/LevelFailedController/LevelFailedTextEffect/Neon2,"[0.370,2.100,11.190]","[90.000,90.000,0.000]","[0.500,0.500,-0.500,0.500]",[],[],[],[]
19,Wrapper/StandardGameplay/PauseController,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/LevelTransitions/LevelFailedController/LevelFailedTextEffect/Neon0,"[0.190,1.100,11.190]","[90.000,90.000,0.000]","[0.500,0.500,-0.500,0.500]",[],[],[],[]
19,Wrapper/StandardGameplay/LevelTransitions/LevelFailedController,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/PrepareLevelCompletionResults,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/LevelTransitions/LevelFailedController/LevelFailedTextEffect,"[0.000,1.100,11.190]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/LevelTransitions/RestartLevel,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/LevelTransitions/LevelFinishedController,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/LevelTransitions/LevelFailedController/LevelFailedTextEffect/Neon1,"[0.000,0.100,11.190]","[90.000,90.000,0.000]","[0.500,0.500,-0.500,0.500]",[],[],[],[]
19,Wrapper/StandardGameplay/LevelTransitions/ReturnToMenu,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/GameplayManager,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/DecoratorContext,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/LevelTransitions,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/CoreBeatmapObjectInstaller,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/PauseMenu,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/LocalPlayerGameCore/Origin/VRGameCore/RightHand/RightSaber/Top,"[0.000,0.000,1.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/PauseMenu/Wrapper/MenuWrapper/Canvas,"[0.000,1.549,2.022]","[5.000,0.000,0.000]","[0.044,0.000,0.000,0.999]",[],[],[],[]
19,Wrapper/StandardGameplay/PauseMenu/Wrapper/MenuWrapper/Canvas/MainBar/LevelBarSimple/BeatmapDataContainer/DifficultyText,"[0.790,1.549,2.022]","[5.000,0.000,0.000]","[0.044,0.000,0.000,0.999]",[],[],[],[]
19,Wrapper/StandardGameplay/PauseMenu/Wrapper/MenuWrapper/Canvas/MainBar/LevelBarSimple/SongNameText,"[-0.150,1.667,2.032]","[5.000,0.000,0.000]","[0.044,0.000,0.000,0.999]",[],[],[],[]
19,Wrapper/StandardGameplay/PauseMenu/Wrapper,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/PauseMenu/Wrapper/MenuWrapper/Canvas/MainBar/Buttons/BackButton/Underline,"[-1.010,1.290,1.999]","[5.000,0.000,0.000]","[0.044,0.000,0.000,0.999]",[],[],[],[]
19,Wrapper/StandardGameplay/LocalPlayerGameCore/Origin/VRGameCore/RightHand/RightSaber/Bottom,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/LocalPlayerGameCore/SliderEffectsColorA/SliderInteractionPS/LightningCorePS,"[0.000,0.000,0.000]","[326.864,243.088,10.065]","[-0.220,-0.801,-0.198,0.521]","[0.000,0.000,0.000]","[0.302,0.302,0.302]",[],[]
19,Wrapper/StandardGameplay/PauseMenu/Wrapper/MenuWrapper/Canvas/MainBar,"[0.000,1.449,2.013]","[5.000,0.000,0.000]","[0.044,0.000,0.000,0.999]",[],[],[],[]
19,Wrapper/StandardGameplay/LocalPlayerGameCore/PlayerHeadAndObstacleInteraction,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/PauseMenu/Wrapper/MenuWrapper/Canvas/MainBar/Buttons/RestartButton/BG,"[-0.060,1.290,1.999]","[5.000,0.000,0.000]","[0.044,0.000,0.000,0.999]",[],[],[],[]
19,Wrapper/StandardGameplay/PauseMenu/Wrapper/MenuWrapper/Canvas/MainBar/Buttons/RestartButton/Content/Text,"[-0.060,1.290,1.999]","[5.000,0.000,0.000]","[0.044,0.000,0.000,0.999]",[],[],[],[]
19,Wrapper/StandardGameplay/PauseMenu/Wrapper/MenuWrapper/Canvas/MainBar/Buttons/RestartButton,"[-0.370,1.290,1.999]","[5.000,0.000,0.000]","[0.044,0.000,0.000,0.999]",[],[],[],[]
19,Wrapper/StandardGameplay/GameplayCore/BeatmapCallbacksUpdater,"[-0.007,0.000,-0.006]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/PauseMenu/Wrapper/MenuWrapper/Canvas/MainBar/LevelBarSimple,"[0.000,1.689,2.034]","[5.000,0.000,0.000]","[0.044,0.000,0.000,0.999]",[],[],[],[]
19,Wrapper/StandardGameplay/StandardGameplayInstaller,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/PauseMenu/Wrapper/MenuWrapper/Canvas/MainBar/LevelBarSimple/BG,"[0.040,1.549,2.022]","[5.000,0.000,0.000]","[0.044,0.000,0.000,0.999]",[],[],[],[]
19,Wrapper/StandardGameplay/LocalPlayerGameCore/ObjectsMovementRecorder,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/PauseMenu/Wrapper/MenuWrapper/Canvas/MainBar/Buttons/ContinueButton,"[0.590,1.290,1.999]","[5.000,0.000,0.000]","[0.044,0.000,0.000,0.999]",[],[],[],[]
19,Wrapper/StandardGameplay/PauseMenu/Wrapper/MenuWrapper/Canvas/MainBar/Buttons/ContinueButton/Content/Text,"[0.590,1.290,1.999]","[5.000,0.000,0.000]","[0.044,0.000,0.000,0.999]",[],[],[],[]
19,Wrapper/StandardGameplay/PauseMenu/Wrapper/MenuWrapper/Canvas/MainBar/Buttons/ContinueButton/BG,"[0.590,1.290,1.999]","[5.000,0.000,0.000]","[0.044,0.000,0.000,0.999]",[],[],[],[]
19,Wrapper/StandardGameplay/LocalPlayerGameCore/Origin/VRGameCore/LeftHand/LeftSaber/Top,"[0.035,1.067,1.279]","[349.664,357.944,315.464]","[-0.077,-0.051,-0.379,0.921]",[],[],[],[]
19,Wrapper/StandardGameplay/PauseMenu/Wrapper/MenuWrapper/Canvas/MainBar/LevelBarSimple/BeatmapDataContainer/Icon,"[0.890,1.549,2.022]","[5.000,0.000,0.000]","[0.044,0.000,0.000,0.999]",[],[],[],[]
19,Wrapper/StandardGameplay/GameplayCore/SongController,"[-0.007,0.000,0.144]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/GameplayCore/SongController/BasicSpectrogramData,"[-0.007,0.000,0.144]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/GameplayCore/SongController/FailPitchGainEffect,"[-0.007,0.000,0.144]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/LocalPlayerGameCore/Recorder/RotateBySpawnRotation,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/LocalPlayerGameCore/SliderEffectsColorB/SliderInteractionPS/LightningCorePS,"[0.000,0.000,0.000]","[326.864,243.088,10.065]","[-0.220,-0.801,-0.198,0.521]","[0.000,0.000,0.000]","[0.302,0.302,0.302]",[],[]
19,Wrapper/StandardGameplay/GameplayCore/BaseGameEffects/HeadInObstacleHapticEffect,"[-0.007,0.000,-0.006]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/PauseMenu/Wrapper/MenuWrapper/Canvas/MainBar/Buttons/BackButton/Content,"[-0.700,1.290,1.999]","[5.000,0.000,0.000]","[0.044,0.000,0.000,0.999]",[],[],[],[]
19,Wrapper/StandardGameplay/LocalPlayerGameCore/Origin/VRGameCore/LeftHand/LeftSaber/Bottom,"[0.070,0.887,0.296]","[349.664,357.944,315.464]","[-0.077,-0.051,-0.379,0.921]",[],[],[],[]
19,Wrapper/StandardGameplay/LocalPlayerGameCore/PerformanceToolLauncher,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/PauseMenu/MenuControllers/ControllerLeft/MenuHandle/FakeGlow1,"[0.100,0.000,-0.167]","[0.000,90.000,90.000]","[0.500,0.500,0.500,0.500]","[0.100,0.000,-0.167]","[0.000,0.000,0.000]",[],[]
19,Wrapper/StandardGameplay/PauseMenu/Wrapper/Resume,"[0.000,1.500,3.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/PauseMenu/MenuControllers/ControllerRight/MenuHandle/FakeGlow1,"[-0.100,0.000,-0.167]","[0.000,90.000,90.000]","[0.500,0.500,0.500,0.500]","[-0.100,0.000,-0.167]","[0.000,0.000,0.000]",[],[]
19,Wrapper/StandardGameplay/LocalPlayerGameCore/Origin/VRGameCore/RightHand/RightSaber,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],"[0.000,0.000,0.500]","[0.050,0.050,1.000]"
19,Wrapper/StandardGameplay/LocalPlayerGameCore/SliderEffectsColorB/SliderInteractionPS/TrailsPS,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000]",[],[]
19,Wrapper/StandardGameplay/GameplayCore/EffectPoolsManualInstaller,"[-0.007,0.000,-0.006]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/PauseMenu/Wrapper/MenuWrapper/Canvas/MainBar/Buttons/ContinueButton/Underline,"[0.270,1.290,1.999]","[5.000,0.000,0.000]","[0.044,0.000,0.000,0.999]",[],[],[],[]
19,Wrapper/StandardGameplay/PauseMenu/Wrapper/MenuWrapper/EventSystem,"[0.000,1.474,0.008]","[5.000,0.000,0.000]","[0.044,0.000,0.000,0.999]",[],[],[],[]
19,Wrapper/StandardGameplay/PauseMenu/Wrapper/MenuWrapper/Canvas/MainBar/Buttons/RestartButton/Content,"[-0.060,1.290,1.999]","[5.000,0.000,0.000]","[0.044,0.000,0.000,0.999]",[],[],[],[]
19,Wrapper/StandardGameplay/GameplayCore/BeatmapObjectSpawnController,"[-0.007,0.000,0.644]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/LevelTransitions/LevelFailedController/LevelFailedTextEffect/Text,"[0.140,1.049,11.190]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.140,1.049,11.190]","[0.000,0.000,0.000]",[],[]
19,Wrapper/StandardGameplay/LocalPlayerGameCore/Origin/VRGameCore/LeftHand,"[0.087,0.867,0.189]","[335.893,13.180,310.895]","[-0.235,0.016,-0.382,0.894]",[],[],[],[]
19,Wrapper/StandardGameplay/LocalPlayerGameCore/SliderEffectsColorB,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/PauseMenu/MenuControllers/ControllerLeft,"[0.100,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/PauseMenu/MenuControllers/ControllerRight,"[-0.100,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/PauseMenu/MenuControllers,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/PauseMenu/MenuControllers/ControllerRight/MenuHandle/Normal,"[-0.100,0.000,0.000]","[270.000,0.000,0.000]","[-0.707,0.000,0.000,0.707]","[-0.100,0.000,-0.086]","[0.031,0.032,0.158]",[],[]
19,Wrapper/StandardGameplay/PauseMenu/MenuControllers/ControllerLeft/MenuHandle,"[0.100,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/PauseMenu/MenuControllers/ControllerRight/MenuHandle/FakeGlow0,"[-0.100,0.000,-0.004]","[0.000,90.000,90.000]","[0.500,0.500,0.500,0.500]","[-0.100,0.000,-0.004]","[0.000,0.000,0.000]",[],[]
19,Wrapper/StandardGameplay/PauseMenu/MenuControllers/ControllerLeft/MenuHandle/Normal,"[0.100,0.000,0.000]","[270.000,0.000,0.000]","[-0.707,0.000,0.000,0.707]","[0.100,0.000,-0.086]","[0.031,0.032,0.158]",[],[]
19,Wrapper/StandardGameplay/PauseMenu/MenuControllers/ControllerRight/MenuHandle,"[-0.100,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/PauseMenu/MenuControllers/ControllerRight/MenuHandle/Glowing,"[-0.100,0.000,0.000]","[270.000,0.000,0.000]","[-0.707,0.000,0.000,0.707]","[-0.100,0.000,-0.086]","[0.031,0.032,0.172]",[],[]
19,Wrapper/StandardGameplay/PauseMenu/MenuControllers/ControllerLeft/MenuHandle/FakeGlow0,"[0.100,0.000,-0.004]","[0.000,90.000,90.000]","[0.500,0.500,0.500,0.500]","[0.100,0.000,-0.004]","[0.000,0.000,0.000]",[],[]
19,Wrapper/StandardGameplay/PauseMenu/MenuControllers/ControllerLeft/MenuHandle/Glowing,"[0.100,0.000,0.000]","[270.000,0.000,0.000]","[-0.707,0.000,0.000,0.707]","[0.100,0.000,-0.086]","[0.031,0.032,0.172]",[],[]
19,Wrapper/StandardGameplay/LocalPlayerGameCore/SliderEffectsColorB/SliderInteractionPS,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/LocalPlayerGameCore/SaberClashEffect/SparklePS,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000]",[],[]
19,Wrapper/StandardGameplay/LocalPlayerGameCore/Recorder,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/LocalPlayerGameCore,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/LocalPlayerGameCore/HeadObstacleLowPassAudioEffect,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/LocalPlayerGameCore/Recorder/RecorderCamera,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/LocalPlayerGameCore/EnvironmentSpawnRotation,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/LocalPlayerGameCore/SmoothCamera,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/LocalPlayerGameCore/ObstacleSaberSparkleEffect,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/LocalPlayerGameCore/SaberClashEffect,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/LocalPlayerGameCore/MoveBackWall,"[0.000,1.500,1.200]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.000,1.500,1.200]","[6.000,3.000,0.000]",[],[]
19,Wrapper/StandardGameplay/LocalPlayerGameCore/SaberClashEffect/GlowPS,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.000,0.000,0.000]","[0.296,0.296,0.456]",[],[]
19,Wrapper/StandardGameplay/LocalPlayerGameCore/Origin/VRGameCore/RightHand,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/LocalPlayerGameCore/Origin/VRGameCore/LeftHand/LeftSaber,"[0.070,0.887,0.296]","[349.664,357.944,315.464]","[-0.077,-0.051,-0.379,0.921]",[],[],"[0.053,0.978,0.787]","[0.106,0.250,0.996]"
19,Wrapper/StandardGameplay/PauseMenu/Wrapper/MenuWrapper/Canvas/MainBar/LevelBarSimple/BeatmapDataContainer,"[0.950,1.549,2.022]","[5.000,0.000,0.000]","[0.044,0.000,0.000,0.999]",[],[],[],[]
19,Wrapper/StandardGameplay/LocalPlayerGameCore/Origin/VRGameCore/MainCamera,"[0.025,1.181,-0.048]","[6.374,2.438,357.727]","[0.055,0.022,-0.021,0.998]",[],[],[],[]
19,Wrapper/StandardGameplay/LocalPlayerGameCore/Origin/VRGameCore,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/LocalPlayerGameCore/Origin,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/LocalPlayerGameCore/Origin/VRGameCore/MainCamera/AudioListener,"[0.025,1.181,-0.048]","[6.374,2.438,357.727]","[0.055,0.022,-0.021,0.998]",[],[],[],[]
19,Wrapper/StandardGameplay/PauseMenu/Wrapper/MenuWrapper/Canvas/MainBar/LevelBarSimple/AuthorNameText,"[-0.157,1.585,2.025]","[5.000,0.000,0.000]","[0.044,0.000,0.000,0.999]",[],[],[],[]
19,Wrapper/StandardGameplay/GameplayCore/BaseGameEffects/NoteCutEffectSpawner/NoteCutParticlesEffect/ExplosionPrePassBloom,"[-0.007,0.000,-0.006]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.000,0.000,0.000]","[1.430,1.430,1.430]",[],[]
19,Wrapper/StandardGameplay/GameplayCore/BaseGameEffects/NoteCutEffectSpawner/BombExplosionEffect/DebrisPS,"[-0.007,0.500,0.294]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[-0.007,0.500,0.294]","[0.000,0.000,0.000]",[],[]
19,Wrapper/StandardGameplay/GameplayCore/BaseGameEffects/NoteCutEffectSpawner/NoteCutParticlesEffect/ExplosionSparkles,"[-0.007,0.000,-0.006]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[-0.007,0.000,-0.006]","[0.000,0.000,0.000]",[],[]
19,Wrapper/StandardGameplay/GameplayCore/BaseGameEffects/NoteCutEffectSpawner/NoteCutParticlesEffect/DirectionSparkles,"[-0.007,0.000,-0.006]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[-0.007,0.000,-0.006]","[0.000,0.000,0.000]",[],[]
19,Wrapper/StandardGameplay/GameplayCore/BaseGameEffects/NoteCutEffectSpawner,"[-0.007,0.000,-0.006]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/GameplayCore/BaseGameEffects,"[-0.007,0.000,-0.006]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/GameplayCore/BaseGameEffects/NoteCutEffectSpawner/NoteDebrisSpawner,"[-0.007,0.000,-0.006]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/GameplayCore/BaseGameEffects/NoteCutEffectSpawner/ShockwaveEffect,"[-0.007,0.000,-0.006]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[-0.007,0.000,-0.006]","[42.750,42.750,42.750]",[],[]
19,Wrapper/StandardGameplay/GameplayCore/BaseGameEffects/BombCutSoundEffectManager,"[-0.007,0.000,-0.006]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/GameplayCore/BaseGameEffects/NoteCutEffectSpawner/NoteCutParticlesEffect/ExplosionCore,"[-0.007,0.000,-0.006]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000]",[],[]
19,Wrapper/StandardGameplay/GameplayCore/BaseGameEffects/NoteCutEffectSpawner/NoteCutHapticEffect,"[-0.007,0.000,-0.006]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/GameplayCore/BaseGameEffects/NoteCutEffectSpawner/BombExplosionEffect,"[-0.007,0.500,0.294]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/GameplayCore/BaseGameEffects/NoteCutSoundEffectManager,"[-0.007,0.000,-0.006]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/GameplayCore/BaseGameEffects/NoteCutEffectSpawner/BombExplosionEffect/ExplosionSparkles,"[-0.007,0.000,-0.006]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[-0.007,0.000,-0.006]","[0.000,0.000,0.000]",[],[]
19,Wrapper/StandardGameplay/GameplayCore/BaseGameEffects/NoteCutEffectSpawner/NoteCutParticlesEffect,"[-0.007,0.000,-0.006]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
19,Wrapper/StandardGameplay/PauseMenu/Wrapper/MenuWrapper/Canvas/MainBar/Buttons/BackButton/BG,"[-0.700,1.290,1.999]","[5.000,0.000,0.000]","[0.044,0.000,0.000,0.999]",[],[],[],[]
19,Wrapper/StandardGameplay/PauseMenu/Wrapper/MenuWrapper/Canvas/MainBar/Buttons/BackButton/Content/Text,"[-0.700,1.290,1.999]","[5.000,0.000,0.000]","[0.044,0.000,0.000,0.999]",[],[],[],[]
19,Wrapper/StandardGameplay/PauseMenu/Wrapper/MenuWrapper/Canvas/MainBar/Buttons/BackButton,"[-0.390,1.290,1.999]","[5.000,0.000,0.000]","[0.044,0.000,0.000,0.999]",[],[],[],[]
